Contents,,,,
,,,,
"Table 6: Top names for baby boys1,2, 2017",,,,
England and Wales
Source: https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/livebirths/datasets/babynamesenglandandwalesbabynamesstatisticsboys
License: http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/
,,,,
,,,,
Rank,Name,Count3,,
3449,SHUAYB ,5,,
3449,SHULEM ,5,,
3449,SIAM ,5,,
3449,SIDDHANT ,5,,
3449,SIMBARASHE ,5,,
3449,SOHAIB ,5,,
3449,SOLLY ,5,,
3449,SPIKE ,5,,
3449,SRI ,5,,
3449,STANISLAV ,5,,
3449,STEPHANOS ,5,,
3449,SUHAIB ,5,,
3449,SUHAYL ,5,,
3449,SUKHMAN ,5,,
3449,SUVAN ,5,,
3449,SYRUS ,5,,
3449,TADAS ,5,,
3449,TALAN ,5,,
3449,TAMEEM ,5,,
3449,TANISH ,5,,
3449,TANVEER ,5,,
3449,TAO ,5,,
3449,TAREK ,5,,
3449,TAVISH ,5,,
3449,TEJVEER ,5,,
3449,TENZIN ,5,,
3449,THANE ,5,,
3449,THEERAN ,5,,
3449,THEODORE-JAMES ,5,,
3449,THOMAS-JAY ,5,,
3449,THOMAS-JOSEPH ,5,,
3449,TIAM ,5,,
3449,TIMOTHEE ,5,,
3449,TION ,5,,
3449,TITAS ,5,,
3449,TOBIAH ,5,,
3449,TOMMY-JAMES ,5,,
3449,TOMMYLEE ,5,,
3449,TOR ,5,,
3449,TREMAINE ,5,,
3449,TYGER ,5,,
3449,TYLOR ,5,,
3449,TYTUS ,5,,
3449,UCHENNA ,5,,
3449,VALTERS ,5,,
3449,VEERAJ ,5,,
3449,VENKATA ,5,,
3449,VERNON ,5,,
3449,VIJAY ,5,,
3449,VINAY ,5,,
3449,VISHAAN ,5,,
3449,VYAN ,5,,
3449,VYOM ,5,,
3449,WATSON ,5,,
3449,WILLIAM-JAMES ,5,,
3449,WISSAM ,5,,
3449,YAGIZ ,5,,
3449,YAHYAA ,5,,
3449,YANNICK ,5,,
3449,YASAR ,5,,
3449,YASER ,5,,
3449,YEHOSHUA ,5,,
3449,YONATAN ,5,,
3449,YONATHAN ,5,,
3449,YORDAN ,5,,
3449,ZACARIAS ,5,,
3449,ZACHARIE ,5,,
3449,ZACKARIA ,5,,
3449,ZAHRAN ,5,,
3449,ZAMARI ,5,,
3449,ZEPH ,5,,
3449,ZISHAN ,5,,
3449,ZSOLT ,5,,
3449,ZUBAYR ,5,,
3449,ZYON ,5,,
3449,ZYRON ,5,,
3996,A ,4,,
3996,AABID ,4,,
3996,AADEN ,4,,
3996,AALIYAN ,4,,
3996,AANAV ,4,,
3996,AARIAN ,4,,
3996,AARIF ,4,,
3996,AARIV ,4,,
3996,AARUJAN ,4,,
3996,AARUV ,4,,
3996,AASHIR ,4,,
3996,AATHIRAN ,4,,
3996,ABDIRAHIM ,4,,
3996,ABDOULIE ,4,,
3996,ABDUL-HAADI ,4,,
3996,ABDUL-KAREEM ,4,,
3996,ABDUL-WAHAB ,4,,
3996,ABDULAHI ,4,,
3996,ABDULKADIR ,4,,
3996,ABDULMALIK ,4,,
3996,ABDULRAHIM ,4,,
3996,ABDULSALAM ,4,,
3996,ABDUR-REHMAN ,4,,
3996,ABEER ,4,,
3996,ABHIMANYU ,4,,
3996,ABUBAKER ,4,,
3996,ACHIM ,4,,
3996,ADEBAYO ,4,,
3996,ADEDAMOLA ,4,,
3996,ADEMOLA ,4,,
3996,ADOM ,4,,
3996,ADONAY ,4,,
3996,ADONIJAH ,4,,
3996,ADVAITH ,4,,
3996,ADYAAN ,4,,
3996,AFON ,4,,
3996,AGASTHYA ,4,,
3996,AITOR ,4,,
3996,AKBAR ,4,,
3996,AKHIL ,4,,
3996,AKIM ,4,,
3996,AKOREDE ,4,,
3996,AKSHARAN ,4,,
3996,AKSHAT ,4,,
3996,ALAZAR ,4,,
3996,ALBIE-JACK ,4,,
3996,ALBIE-JAY ,4,,
3996,ALBIE-JOE ,4,,
3996,ALBIN ,4,,
3996,ALEKSS ,4,,
3996,ALEXI ,4,,
3996,ALEXIOS ,4,,
3996,ALHAJI ,4,,
3996,ALHASSAN ,4,,
3996,ALIF ,4,,
3996,ALIHAN ,4,,
3996,ALIREZA ,4,,
3996,ALISTER ,4,,
3996,ALOYSIUS ,4,,
3996,ALWYN ,4,,
3996,ALYASA ,4,,
3996,AMARIO ,4,,
3996,AMAURY ,4,,
3996,AMAZIAH ,4,,
3996,AMIT ,4,,
3996,AMRIK ,4,,
3996,AMRO ,4,,
3996,ANASHE ,4,,
3996,ANASTASIOS ,4,,
3996,ANDON ,4,,
3996,ANDREJ ,4,,
3996,ANDREW-JOHN ,4,,
3996,ANDRZEJ ,4,,
3996,ANEIRIN ,4,,
3996,ANNAS ,4,,
3996,ANSON ,4,,
3996,ANTEK ,4,,
3996,ARAF ,4,,
3996,ARAM ,4,,
3996,ARCHEY ,4,,
3996,ARCHIBOLD ,4,,
3996,ARDI ,4,,
3996,ARIUS ,4,,
3996,ARIYAAN ,4,,
3996,ARIZ ,4,,
3996,ARKAN ,4,,
3996,ARLIND ,4,,
3996,ARLO-JAY ,4,,
3996,ARLO-JOHN ,4,,
3996,ARNIS ,4,,
3996,ARSHAD ,4,,
3996,ARSHDEEP ,4,,
3996,ARSHIA ,4,,
3996,ARTHEN ,4,,
3996,ARTHUR-GEORGE ,4,,
3996,ARTURS ,4,,
3996,ARTYOM ,4,,
3996,ARVI ,4,,
3996,ASHA ,4,,
3996,ASHAAN ,4,,
3996,ASHDEN ,4,,
3996,ASHVIK ,4,,
3996,ASIF ,4,,
3996,ASTIN ,4,,
3996,ATAHAN ,4,,
3996,ATEEQ ,4,,
3996,ATHANASIOS ,4,,
3996,ATREYU ,4,,
3996,AUBYN ,4,,
3996,AUM ,4,,
3996,AUSTYN ,4,,
3996,AVAN ,4,,
3996,AVON ,4,,
3996,AVRUM ,4,,
3996,AWSTIN ,4,,
3996,AYO ,4,,
3996,AYOBAMI ,4,,
3996,AYOOB ,4,,
3996,AYTHAN ,4,,
3996,AZZAM ,4,,
3996,BAILEY-JAMES ,4,,
3996,BAILEY-LEE ,4,,
3996,BALINT ,4,,
3996,BARDIA ,4,,
3996,BAYLEN ,4,,
3996,BELAL ,4,,
3996,BENEDEK ,4,,
3996,BENI ,4,,
3996,BENICIO ,4,,
3996,BENNI ,4,,
3996,BERT ,4,,
3996,BILLY-RAY ,4,,
3996,BLADE ,4,,
3996,BLAIDD ,4,,
3996,BLAKELY ,4,,
3996,BLAZEJ ,4,,
3996,BOLUWATIFE ,4,,
3996,BRACKEN ,4,,
3996,BRANDEN ,4,,
3996,BRAYDAN ,4,,
3996,BRENDEN ,4,,
3996,BRENIN ,4,,
3996,BRENTLEY ,4,,
3996,BRET ,4,,
3996,BRODY-LEE ,4,,
3996,BUDDIE ,4,,
3996,BURT ,4,,
3996,CABHAN ,4,,
3996,CAEDEN ,4,,
3996,CAERWYN ,4,,
3996,CAILEB ,4,,
3996,CALIX ,4,,
3996,CAMILLE ,4,,
3996,CANELO ,4,,
3996,CASEN ,4,,
3996,CASEY-JOE ,4,,
3996,CASSIDY ,4,,
3996,CASSON ,4,,
3996,CATO ,4,,
3996,CAYLAN ,4,,
3996,CAYLEB ,4,,
3996,CAYLUM ,4,,
3996,CEE-JAY ,4,,
3996,CESUR ,4,,
3996,CHARLIE-JACK ,4,,
3996,CHARLIE-JOHN ,4,,
3996,CHINEDU ,4,,
3996,CHISOM ,4,,
3996,CIHAN ,4,,
3996,CIRO ,4,,
3996,CLIVE ,4,,
3996,CLOVIS ,4,,
3996,CLYDE ,4,,
3996,COBAIN ,4,,
3996,COBAN ,4,,
3996,COBY-LEE ,4,,
3996,CODY-JAMES ,4,,
3996,CODY-JAY ,4,,
3996,COLBY-JAMES ,4,,
3996,COLLIN ,4,,
3996,COLSON ,4,,
3996,COME ,4,,
3996,CONAL ,4,,
3996,CONLAN ,4,,
3996,CONNAH ,4,,
3996,CONNOR-JAMES ,4,,
3996,CORBY ,4,,
3996,COREY-LEE ,4,,
3996,CORNELIUS ,4,,
3996,COSIMO ,4,,
3996,COVE ,4,,
3996,CREE ,4,,
3996,CRISPIN ,4,,
3996,CRUIZ ,4,,
3996,DAITHI ,4,,
3996,DAMILOLA ,4,,
3996,DANILA ,4,,
3996,DANNY-LEE ,4,,
3996,DANYAAL ,4,,
3996,DARIEN ,4,,
3996,DARIUSZ ,4,,
3996,DARNELL ,4,,
3996,DASTAN ,4,,
3996,DAVIAN ,4,,
3996,DAVID-JUNIOR ,4,,
3996,DAVIE ,4,,
3996,DAVIT ,4,,
3996,DAYAN ,4,,
3996,DAYNE ,4,,
3996,DEANO ,4,,
3996,DEEP ,4,,
3996,DELANEY ,4,,
3996,DELIGHT ,4,,
3996,DERIN ,4,,
3996,DESHAUN ,4,,
3996,DESHAWN ,4,,
3996,DESTAN ,4,,
3996,DEVAANSH ,4,,
3996,DEVANTE ,4,,
3996,DHARAM ,4,,
3996,DHIREN ,4,,
3996,DHRISH ,4,,
3996,DHYEY ,4,,
3996,DIDIER ,4,,
3996,DINO ,4,,
3996,DIVIT ,4,,
3996,DIYON ,4,,
3996,DMITRIY ,4,,
3996,DUMITRU ,4,,
3996,DUVID ,4,,
3996,DYLAN-LEE ,4,,
3996,DYLON ,4,,
3996,EASA ,4,,
3996,EATHAN ,4,,
3996,EBRAHEEM ,4,,
3996,EBRIMA ,4,,
3996,EDVIN ,4,,
3996,EGOR ,4,,
3996,EIDEN ,4,,
3996,EINAR ,4,,
3996,EITHAN ,4,,
3996,ELEAZAR ,4,,
3996,ELIAH ,4,,
3996,ELIDON ,4,,
3996,ELWYN ,4,,
3996,EMAD ,4,,
3996,EMILIANO ,4,,
3996,ENDA ,4,,
3996,ERGI ,4,,
3996,ERWAN ,4,,
3996,ESBEN ,4,,
3996,ESTEBAN ,4,,
3996,ETANAS ,4,,
3996,ETHAN-THOMAS ,4,,
3996,EVEREST ,4,,
3996,EZAN ,4,,
3996,EZRA-JAMES ,4,,
3996,FABRICIO ,4,,
3996,FADI ,4,,
3996,FAHD ,4,,
3996,FARAZ ,4,,
3996,FARRELL ,4,,
3996,FARREN ,4,,
3996,FARZAN ,4,,
3996,FAVOUR ,4,,
3996,FAWZAN ,4,,
3996,FAYYAZ ,4,,
3996,FENRIR ,4,,
3996,FINAN ,4,,
3996,FINCH ,4,,
3996,FINDLEY ,4,,
3996,FINIAN ,4,,
3996,FINLEY-JAY ,4,,
3996,FOSTER ,4,,
3996,FRANCIE ,4,,
3996,FRANKIE-BLU ,4,,
3996,FRANKIE-RAY ,4,,
3996,FREDDY-JAMES ,4,,
3996,FRYDERYK ,4,,
3996,GABRIELIS ,4,,
3996,GALIN ,4,,
3996,GARV ,4,,
3996,GAURAV ,4,,
3996,GAUTHAM ,4,,
3996,GEORG ,4,,
3996,GEORGIO ,4,,
3996,GEORGY ,4,,
3996,GERRARD ,4,,
3996,GIANCARLO ,4,,
3996,GIL ,4,,
3996,GIULIANO ,4,,
3996,GLYN ,4,,
3996,GOBIND ,4,,
3996,GONZALO ,4,,
3996,GREAT ,4,,
3996,GREG ,4,,
3996,GREYSEN ,4,,
3996,GRYFF ,4,,
3996,GULLIVER ,4,,
3996,GUNRAJ ,4,,
3996,GURBAAZ ,4,,
3996,GURJEEVAN ,4,,
3996,GURMAAN ,4,,
3996,GURTEJ ,4,,
3996,HABIBULLAH ,4,,
3996,HAFIZ ,4,,
3996,HAIDER-ALI ,4,,
3996,HAKAN ,4,,
3996,HALIL ,4,,
3996,HAMDAAN ,4,,
3996,HANAN ,4,,
3996,HANIEL ,4,,
3996,HARGUN ,4,,
3996,HARKIRAT ,4,,
3996,HAROLDAS ,4,,
3996,HARON ,4,,
3996,HARRINGTON ,4,,
3996,HARRISON-LEE ,4,,
3996,HARSHVARDHAN ,4,,
3996,HARTAJ ,4,,
3996,HASHEM ,4,,
3996,HASSAAN ,4,,
3996,HENDRICK ,4,,
3996,HENOK ,4,,
3996,HENRY-GEORGE ,4,,
3996,HILLEL ,4,,
3996,HOPE ,4,,
3996,HOSEA ,4,,
3996,HOUSTON ,4,,
3996,HUDHAIFAH ,4,,
3996,HUGAS ,4,,
3996,HUMZAH ,4,,
3996,HURAIRAH ,4,,
3996,HURLEY ,4,,
3996,HUUD ,4,,
3996,IANNIS ,4,,
3996,IASONAS ,4,,
3996,IBAD ,4,,
3996,IBRAAHEEM ,4,,
3996,IBRAAHIM ,4,,
3996,IDRISSA ,4,,
3996,IFEANYICHUKWU ,4,,
3996,IGNACIO ,4,,
3996,IKRAM ,4,,
3996,ILIAN ,4,,
3996,IMAN ,4,,
3996,INESH ,4,,
3996,IORWERTH ,4,,
3996,IREOLUWA ,4,,
3996,IS-HAQ ,4,,
3996,ISAAC-LEE ,4,,
3996,ISACC ,4,,
3996,ISAIAS ,4,,
3996,ISAMBARD ,4,,
3996,ISHAK ,4,,
3996,IZAN ,4,,
3996,IZAYAH ,4,,
3996,IZIAH ,4,,
3996,IZRAEL ,4,,
3996,IZYAAN ,4,,
3996,JAAFAR ,4,,
3996,JAAN ,4,,
3996,JAELEN ,4,,
3996,JAHANGIR ,4,,
3996,JAHMIEL ,4,,
3996,JAIDAN ,4,,
3996,JAIDEEP ,4,,
3996,JAIDON ,4,,
3996,JAMEL ,4,,
3996,JAMES-LEE ,4,,
3996,JAMIAN ,4,,
3996,JANIS ,4,,
3996,JARELL ,4,,
3996,JASIM ,4,,
3996,JAVED ,4,,
3996,JAVELLE ,4,,
3996,JAWAAD ,4,,
3996,JAYDEN-JOHN ,4,,
3996,JAZZ ,4,,
3996,JEDEDIAH ,4,,
3996,JENIL ,4,,
3996,JEREMIE ,4,,
3996,JESSY ,4,,
3996,JESUS ,4,,
3996,JIBRAAN ,4,,
3996,JIN ,4,,
3996,JIREH ,4,,
3996,JIYANSH ,4,,
3996,JOHN-LEE ,4,,
3996,JOHNNIE ,4,,
3996,JOLAN ,4,,
3996,JONATHON ,4,,
3996,JONI ,4,,
3996,JORDAN-JUNIOR ,4,,
3996,JORDY ,4,,
3996,JULIO ,4,,
3996,JUSTAS ,4,,
3996,KABEER ,4,,
3996,KAHLIL ,4,,
3996,KAILO ,4,,
3996,KAINAN ,4,,
3996,KALIN ,4,,
3996,KALUB ,4,,
3996,KAMALDEEN ,4,,
3996,KAMARNI ,4,,
3996,KAMDEN ,4,,
3996,KAREL ,4,,
3996,KASEEM ,4,,
3996,KASEN ,4,,
3996,KASHAN ,4,,
3996,KASPA ,4,,
3996,KASSIAN ,4,,
3996,KASSIM ,4,,
3996,KAVEN ,4,,
3996,KAVI ,4,,
3996,KAYDE ,4,,
3996,KAYEL ,4,,
3996,KAZIAH ,4,,
3996,KAZIMIERZ ,4,,
3996,KEAN ,4,,
3996,KEERAT ,4,,
3996,KEGAN ,4,,
3996,KEI ,4,,
3996,KEIAN ,4,,
3996,KELYN ,4,,
3996,KENDAL ,4,,
3996,KEO ,4,,
3996,KEONI ,4,,
3996,KESTON ,4,,
3996,KEZIAH ,4,,
3996,KHAMARI ,4,,
3996,KHANG ,4,,
3996,KHYLAN ,4,,
3996,KIEN ,4,,
3996,KINLEY ,4,,
3996,KLAUS ,4,,
3996,KOBAN ,4,,
3996,KOBI-LEE ,4,,
3996,KODY-LEE ,4,,
3996,KOJO ,4,,
3996,KOLTON ,4,,
3996,KONAN ,4,,
3996,KRISTAPS ,4,,
3996,KUNASHE ,4,,
3996,KWABENA ,4,,
3996,KYRI ,4,,
3996,LAKEN ,4,,
3996,LAMIN ,4,,
3996,LARSON ,4,,
3996,LATHAN ,4,,
3996,LAWAN ,4,,
3996,LAWE ,4,,
3996,LAYKE ,4,,
3996,LEANDROS ,4,,
3996,LEBRON ,4,,
3996,LEITH ,4,,
3996,LEON-JAMES ,4,,
3996,LEONDRE ,4,,
3996,LEONIS ,4,,
3996,LEVEN ,4,,
3996,LEVI-JOHN ,4,,
3996,LEVON ,4,,
3996,LIAM-JUNIOR ,4,,
3996,LINDAN ,4,,
3996,LINKOLN ,4,,
3996,LLEYTON ,4,,
3996,LOCHAN ,4,,
3996,LOCHIE ,4,,
3996,LOCKE ,4,,
3996,LOGAN-JAY ,4,,
3996,LOVELL ,4,,
3996,LUCA-JAMES ,4,,
3996,LUCIO ,4,,
3996,LUCJAN ,4,,
3996,LUDO ,4,,
3996,LUEY ,4,,
3996,LUKE-JUNIOR ,4,,
3996,LUKUS ,4,,
3996,LUX ,4,,
3996,LYNCON ,4,,
3996,LYNTON ,4,,
3996,LYON ,4,,
3996,LYUBOMIR ,4,,
3996,MAHD ,4,,
3996,MAHI ,4,,
3996,MALAKHAI ,4,,
3996,MALICK ,4,,
3996,MANSOUR ,4,,
3996,MANSUR ,4,,
3996,MARCEAU ,4,,
3996,MARKON ,4,,
3996,MARLEIGH ,4,,
3996,MARTINO ,4,,
3996,MARTINS ,4,,
3996,MATIA ,4,,
3996,MATISS ,4,,
3996,MATISSE ,4,,
3996,MAXIMILLION ,4,,
3996,MEHMED ,4,,
3996,MENASHE ,4,,
3996,MERVYN ,4,,
3996,MESSI ,4,,
3996,MICHAEL-JUNIOR ,4,,
3996,MICHEL ,4,,
3996,MICKAEL ,4,,
3996,MIHAD ,4,,
3996,MIHIR ,4,,
3996,MIKA'EEL ,4,,
3996,MIKA'IL ,4,,
3996,MIKAAL ,4,,
3996,MIKIYAS ,4,,
3996,MILLAR ,4,,
3996,MILTON ,4,,
3996,MIRAJ ,4,,
3996,MITCH ,4,,
3996,MITHRAN ,4,,
3996,MOBEEN ,4,,
3996,MOBIN ,4,,
3996,MOHAB ,4,,
3996,MOHAMMED-ALI ,4,,
3996,MOHAMMED-AYAAN ,4,,
3996,MOHAMMED-ISMAEEL ,4,,
3996,MOHAMMED-YAHYA ,4,,
3996,MOHUMMED ,4,,
3996,MOISES ,4,,
3996,MOSTAFA ,4,,
3996,MOSTYN ,4,,
3996,MOUHAMED ,4,,
3996,MOUSTAPHA ,4,,
3996,MUHAMMAD-ABDULLAH ,4,,
3996,MUHAMMAD-ADAM ,4,,
3996,MUHAMMAD-AYAAN ,4,,
3996,MUHAMMAD-EESA ,4,,
3996,MUHAMMAD-HASSAN ,4,,
3996,MUHAMMAD-MUSTAFA ,4,,
3996,MUHAMMAD-ZAYAN ,4,,
3996,MUNASHE ,4,,
3996,MUNIR ,4,,
3996,MUSSA ,4,,
3996,NADER ,4,,
3996,NAFTULI ,4,,
3996,NAHOR ,4,,
3996,NAHUM ,4,,
3996,NALY ,4,,
3996,NAMEER ,4,,
3996,NASSER ,4,,
3996,NATHANEAL ,4,,
3996,NAZARETH ,4,,
3996,NEDW ,4,,
3996,NEIDAS ,4,,
3996,NERIAH ,4,,
3996,NERO ,4,,
3996,NETHAN ,4,,
3996,NIMA ,4,,
3996,NIRVAN ,4,,
3996,NIVEN ,4,,
3996,NIYAN ,4,,
3996,NMA ,4,,
3996,NOMAN ,4,,
3996,NORAIZ ,4,,
3996,NOUH ,4,,
3996,NUMAIR ,4,,
3996,NUMAN ,4,,
3996,NYAL ,4,,
3996,O'SHAE ,4,,
3996,O'SHEA ,4,,
3996,OAKLAN ,4,,
3996,OAKLEN ,4,,
3996,OAKLEY-JAMES ,4,,
3996,OAKLEY-JOHN ,4,,
3996,OBERON ,4,,
3996,OCTAVE ,4,,
3996,ODIE ,4,,
3996,OLAOLUWA ,4,,
3996,OLIVER-GEORGE ,4,,
3996,OLLIE-JAY ,4,,
3996,OLUWAFEMI ,4,,
3996,OLUWAFERANMI ,4,,
3996,OLUWASEMILORE ,4,,
3996,OLUWATISHE ,4,,
3996,OLUWATOBI ,4,,
3996,OLUWATOMISIN ,4,,
3996,ONKAR ,4,,
3996,ONYX ,4,,
3996,ORIAN ,4,,
3996,ORIOL ,4,,
3996,ORYN ,4,,
3996,OSAZE ,4,,
3996,OSCAR-RAY ,4,,
3996,OSIAS ,4,,
3996,OSSIE ,4,,
3996,OUMAR ,4,,
3996,PACEY ,4,,
3996,PADRAIG ,4,,
3996,PANTH ,4,,
3996,PAVIT ,4,,
3996,PAXTON ,4,,
3996,PHARAOH ,4,,
3996,PIERS ,4,,
3996,PIETER ,4,,
3996,PIJUS ,4,,
3996,PINCHOS ,4,,
3996,PIPPIN ,4,,
3996,PLAMEN ,4,,
3996,PRANAY ,4,,
3996,PRAYAG ,4,,
3996,PRAYAN ,4,,
3996,PRIYANSH ,4,,
3996,PRZEMYSLAW ,4,,
3996,RAAGHAV ,4,,
3996,RAAHIL ,4,,
3996,RAE ,4,,
3996,RAFA ,4,,
3996,RAHAT ,4,,
3996,RAIHAAN ,4,,
3996,RAINER ,4,,
3996,RAIPH ,4,,
3996,RAMIN ,4,,
3996,RAMZI ,4,,
3996,RAMZY ,4,,
3996,RANELL ,4,,
3996,RASHAAD ,4,,
3996,RASHED ,4,,
3996,RATU ,4,,
3996,RAURIE ,4,,
3996,RAWA ,4,,
3996,RAYDON ,4,,
3996,REAGEN ,4,,
3996,REDA ,4,,
3996,REDMOND ,4,,
3996,REDWAN ,4,,
3996,REFOEL ,4,,
3996,REGGIE-GEORGE ,4,,
3996,REGGIE-JAY ,4,,
3996,REGGIE-RAE ,4,,
3996,REJUS ,4,,
3996,REMIAH ,4,,
3996,RENATO ,4,,
3996,RENELL ,4,,
3996,RENO ,4,,
3996,REU ,4,,
3996,REUEL ,4,,
3996,REYHAN ,4,,
3996,REYON ,4,,
3996,RHEON ,4,,
3996,RHIAN ,4,,
3996,RHUN ,4,,
3996,RIDHWAN ,4,,
3996,RILEY-DEAN ,4,,
3996,RILEY-JAI ,4,,
3996,RILEY-JOE ,4,,
3996,RILEY-LEE ,4,,
3996,RISHAV ,4,,
3996,RIVEN ,4,,
3996,RIVERS ,4,,
3996,RIYAZ ,4,,
3996,ROARI ,4,,
3996,ROC ,4,,
3996,ROCCO-JAMES ,4,,
3996,RODIN ,4,,
3996,ROEN ,4,,
3996,ROHAT ,4,,
3996,ROHIN ,4,,
3996,ROJUS ,4,,
3996,ROKI ,4,,
3996,RONAK ,4,,
3996,RONEL ,4,,
3996,ROSSCO ,4,,
3996,ROWLAND ,4,,
3996,RUDYARD ,4,,
3996,RUE ,4,,
3996,RUEBAN ,4,,
3996,RUEL ,4,,
3996,RUSTAM ,4,,
3996,SAAMI ,4,,
3996,SAARIM ,4,,
3996,SAATVIK ,4,,
3996,SAAVAN ,4,,
3996,SABER ,4,,
3996,SAHAJ ,4,,
3996,SAHAL ,4,,
3996,SAHARSH ,4,,
3996,SAHEJ ,4,,
3996,SALAM ,4,,
3996,SAMARJEET ,4,,
3996,SAMARPREET ,4,,
3996,SAMARVEER ,4,,
3996,SAMIN ,4,,
3996,SAMIUL ,4,,
3996,SAMRAJ ,4,,
3996,SAMRAT ,4,,
3996,SAMRATH ,4,,
3996,SANTHOSH ,4,,
3996,SARDAR ,4,,
3996,SARP ,4,,
3996,SATHVIK ,4,,
3996,SAYF ,4,,
3996,SEFTON ,4,,
3996,SEPANTA ,4,,
3996,SERGIU ,4,,
3996,SHAHEEM ,4,,
3996,SHAHWAIZ ,4,,
3996,SHAKA ,4,,
3996,SHAKIL ,4,,
3996,SHAMS ,4,,
3996,SHAMSHER ,4,,
3996,SHAQUAN ,4,,
3996,SHAWAIZ ,4,,
3996,SHEHROZ ,4,,
3996,SHEMAIAH ,4,,
3996,SHERIDAN ,4,,
3996,SHIVAAN ,4,,
3996,SHLOIMY ,4,,
3996,SIDDIQ ,4,,
3996,SINA ,4,,
3996,SOFIAN ,4,,
3996,SOHRAB ,4,,
3996,SORA ,4,,
3996,SOUL ,4,,
3996,STAVROS ,4,,
3996,STIVEN ,4,,
3996,STRUAN ,4,,
3996,SUHAIL ,4,,
3996,SULTAAN ,4,,
3996,SURYA ,4,,
3996,SYLVAN ,4,,
3996,SYON ,4,,
3996,TAEO ,4,,
3996,TAIWO ,4,,
3996,TAKODA ,4,,
3996,TAKUMI ,4,,
3996,TAMAN ,4,,
3996,TAMAS ,4,,
3996,TANUSH ,4,,
3996,TARANVEER ,4,,
3996,TARELLE ,4,,
3996,TAWHEED ,4,,
3996,TAYYIB ,4,,
3996,TEDDIE-JAMES ,4,,
3996,TEDDY-JOHN ,4,,
3996,TEDDY-RAY ,4,,
3996,TEIFI ,4,,
3996,TEJAN ,4,,
3996,TENDAI ,4,,
3996,TERRY-JAMES ,4,,
3996,THEO-GEORGE ,4,,
3996,THOMAS-JUNIOR ,4,,
3996,TIBERIU ,4,,
3996,TIERNAN ,4,,
3996,TIGRAN ,4,,
3996,TIMO ,4,,
3996,TITO ,4,,
3996,TOBENNA ,4,,
3996,TOBEY ,4,,
3996,TOLUWANI ,4,,
3996,TOMA ,4,,
3996,TOMMIE-LEE ,4,,
3996,TORRIN ,4,,
3996,TORY ,4,,
3996,TYGA ,4,,
3996,TYLAN ,4,,
3996,TYLER-LEE ,4,,
3996,TYREEK ,4,,
3996,UBAYDAH ,4,,
3996,UGOCHUKWU ,4,,
3996,UGONNA ,4,,
3996,ULYSSES ,4,,
3996,UNAYS ,4,,
3996,VASIL ,4,,
3996,VASILIS ,4,,
3996,VEERAN ,4,,
3996,VITOR ,4,,
3996,VITTORIO ,4,,
3996,VIVEK ,4,,
3996,VIYAAN ,4,,
3996,VRAJ ,4,,
3996,WAHAB ,4,,
3996,WALT ,4,,
3996,WASAY ,4,,
3996,WASIM ,4,,
3996,WASIQ ,4,,
3996,WYNN ,4,,
3996,WYNTER ,4,,
3996,XION ,4,,
3996,XZAVIER ,4,,
3996,YAASIR ,4,,
3996,YAFET ,4,,
3996,YAHIYA ,4,,
3996,YAKSH ,4,,
3996,YAMEN ,4,,
3996,YANI ,4,,
3996,YANNI ,4,,
3996,YAQEEN ,4,,
3996,YARON ,4,,
3996,YASHAR ,4,,
3996,YAW ,4,,
3996,YISRAEL ,4,,
3996,YUMA ,4,,
3996,YUSIF ,4,,
3996,ZABIR ,4,,
3996,ZADE ,4,,
3996,ZAHYAN ,4,,
3996,ZAIRE ,4,,
3996,ZAKRIA ,4,,
3996,ZAND ,4,,
3996,ZARAAN ,4,,
3996,ZAROON ,4,,
3996,ZARRAR ,4,,
3996,ZEKI ,4,,
3996,ZEYD ,4,,
3996,ZICO ,4,,
3996,ZLATAN ,4,,
3996,ZORA ,4,,
3996,ZSOMBOR ,4,,
3996,ZURIEL ,4,,
3996,ZVI ,4,,
4812,AAKASH ,3,,
4812,AAQIL ,3,,
4812,AARIS ,3,,
4812,AARJAN ,3,,
4812,AARONAS ,3,,
4812,AARUN ,3,,
4812,AARY ,3,,
4812,AARYA ,3,,
4812,AATIF ,3,,
4812,AAZIL ,3,,
4812,ABDELAZIZ ,3,,
4812,ABDIFATAH ,3,,
4812,ABDOULLAH ,3,,
4812,ABDUL-AZEEM ,3,,
4812,ABDUL-HAMEED ,3,,
4812,ABDUL-LATIF ,3,,
4812,ABDUL-MAJEED ,3,,
4812,ABDUL-MUHAYMIN ,3,,
4812,ABDUL-MUIZZ ,3,,
4812,ABDUL-QADIR ,3,,
4812,ABDULKARIM ,3,,
4812,ABDULLA ,3,,
4812,ABDURRAHMAAN ,3,,
4812,ABRAAR ,3,,
4812,ABSALOM ,3,,
4812,ABU-HURAIRAH ,3,,
4812,ABUZAR ,3,,
4812,ACHILLE ,3,,
4812,ADDISON-JAMES ,3,,
4812,ADE ,3,,
4812,ADEEN ,3,,
4812,ADEEP ,3,,
4812,ADEOLA ,3,,
4812,ADEOLUWA ,3,,
4812,ADETOKUNBO ,3,,
4812,ADHRITH ,3,,
4812,ADIAN ,3,,
4812,ADIN ,3,,
4812,AEDDAN ,3,,
4812,AFFAAN ,3,,
4812,AFRAZ ,3,,
4812,AGAMPREET ,3,,
