6147,"JAVIER ALONSO",122,37
6148,"JESUS ELIAS",122,"48,3"
6149,"JESUS SANTOS",122,"54,4"
6150,"JONATHAN PAUL",122,"36,2"
6151,"JOSE ALBINO",122,"59,2"
6152,"JOSE BERNARDINO",122,"56,7"
6153,"JOSE REINALDO",122,"48,3"
6154,"JOSE WILLIAM",122,50
6155,"JUAN AUGUSTO",122,"46,3"
6156,LIBARDO,122,"54,5"
6157,"LUIS SANTOS",122,"55,3"
6158,MARAT,122,"29,8"
6159,MIKHEIL,122,"37,3"
6160,NDIAYE,122,"38,6"
6161,"NICOLAS AGUSTIN",122,"29,2"
6162,NILSON,122,"43,1"
6163,"OSCAR ROBERTO",122,"48,3"
6164,"PABLO ALEXANDER",122,"22,6"
6165,RIAZ,122,"48,1"
6166,RIDUAN,122,"23,3"
6167,ROBSON,122,"38,4"
6168,"RUBEN IVAN",122,"35,6"
6169,"SANTIAGO EDUARDO",122,"40,7"
6170,"SIMON JOHN",122,"51,4"
6171,"VICTOR EUGENIO",122,"42,8"
6172,"VICTOR MARIANO",122,"43,8"
6173,YEICO,122,"6,8"
6174,YUAN,122,"30,3"
6175,"ALBERTO JORGE",121,"49,9"
6176,ALES,121,31
6177,ALHASSANE,121,"32,5"
6178,ALIREZA,121,"42,2"
6179,"ANGEL BERNARDO",121,"51,1"
6180,APOLO,121,"41,6"
6181,ARTEMI,121,"43,9"
6182,"CARLOS DARIO",121,37
6183,"CARLOS ELIAS",121,"38,3"
6184,"CARLOS ISIDRO",121,"49,2"
6185,"DARIO JESUS",121,"36,4"
6186,"DARIO MANUEL",121,"29,6"
6187,"ENRIQUE GABRIEL",121,"42,9"
6188,"ENRIQUE JORGE",121,"53,7"
6189,"FERNANDO JULIAN",121,"49,6"
6190,"FRANCISCO FIDEL",121,"51,2"
6191,"GABRIEL JUAN",121,"48,7"
6192,"GIAN FRANCO",121,30
6193,GROVER,121,"39,5"
6194,"GUSTAVO ALFONSO",121,"43,7"
6195,HAMIDO,121,"55,9"
6196,"IGNACIO MARTIN",121,40
6197,IRINEO,121,"62,3"
6198,"JAMES ROBERT",121,"47,1"
6199,JHONY,121,"38,8"
6200,"JOHAN ALEXANDER",121,"22,8"
6201,"JOHAN DAVID",121,"20,3"
6202,"JOSE ARCADIO",121,"55,3"
6203,"JOSE HERIBERTO",121,"51,4"
6204,"KEVIN SANTIAGO",121,"19,4"
6205,KYRYLO,121,"22,1"
6206,"MANUEL ELOY",121,"51,1"
6207,"MARCOS RAFAEL",121,"34,7"
6208,"MIGUEL EUGENIO",121,"50,6"
6209,"NICOLAS IGNACIO",121,"28,3"
6210,"NORBERTO JOSE",121,"47,2"
6211,NORDDINE,121,40
6212,OXEL,121,"13,7"
6213,"PATRICK JOSEPH",121,"61,1"
6214,"PETER DAVID",121,"62,5"
6215,"RAUL ADRIAN",121,"21,6"
6216,REHAN,121,"17,8"
6217,SAMBOU,121,37
6218,SUKHJINDER,121,"36,8"
6219,SYLVAIN,121,"43,8"
6220,XANET,121,"13,3"
6221,YONE,121,"22,6"
6222,ZAKARYA,121,"18,8"
6223,ZOHIR,121,"29,3"
6224,"AGUSTIN LUIS",120,"56,2"
6225,"ALEXANDRU VALENTIN",120,"21,5"
6226,"ANDRES ELOY",120,"39,3"
6227,"ANDRES GUILLERMO",120,39
6228,AUSTIN,120,"23,7"
6229,"CRISTIAN FABIAN",120,"32,8"
6230,DORINEL,120,"47,6"
6231,"FLORIN GABRIEL",120,31
6232,GHENADIE,120,"42,4"
6233,"GUSTAVO ALEXIS",120,"43,3"
6234,HORST,120,"73,8"
6235,"JOAO VITOR",120,"20,7"
6236,"JOSE JAIRO",120,"42,5"
6237,KARAMO,120,"38,4"
6238,LAWRENCE,120,"44,6"
6239,LHOUSSAIN,120,42
6240,LIDIO,120,"61,8"
6241,"LUIS PASCUAL",120,"52,5"
6242,"MANUEL ALEXIS",120,"43,2"
6243,"MARCO JAVIER",120,"32,6"
6244,"MARIO RAMON",120,"48,1"
6245,"MATIAS IGNACIO",120,"23,1"
6246,"MIGUEL ANXO",120,"41,5"
6247,"MIGUEL DANIEL",120,"40,6"
6248,"MOHAMED EL AMINE",120,24
6249,"NICOLAS ENRIQUE",120,"28,4"
6250,"OMAR DAVID",120,"28,5"
6251,ORTZI,120,"20,8"
6252,"PASCUAL JESUS",120,"50,7"
6253,"PAUL JAMES",120,"52,5"
6254,SANDY,120,"36,4"
6255,"SANTIAGO AGUSTIN",120,"35,2"
6256,SARFRAZ,120,"37,8"
6257,SINUHE,120,"29,9"
6258,SUHAR,120,"7,8"
6259,YULIYAN,120,"40,9"
6260,"AARON MANUEL",119,"20,3"
6261,"AGUSTIN RAMON",119,"55,4"
6262,"ALEJANDRO EDUARDO",119,"38,3"
6263,"ALEJANDRO PABLO",119,"40,3"
6264,ALEXANDROS,119,"27,7"
6265,"ALIOUNE BADARA",119,"35,9"
6266,ANES,119,"10,8"
6267,BANGALLY,119,"36,4"
6268,"BOGDAN ANDREI",119,"22,7"
6269,BRAHIMA,119,"35,6"
6270,COSTINEL,119,"40,1"
6271,"CRISTIAN FRANCISCO",119,"29,3"
6272,"DANIEL GUSTAVO",119,"43,6"
6273,"DANIEL PABLO",119,"38,2"
6274,"DANIEL TOMAS",119,"36,3"
6275,"DARIUS GABRIEL",119,"9,8"
6276,DIODORO,119,72
6277,"EL MAHFOUD",119,"44,7"
6278,"GABRIEL NICOLAS",119,"23,3"
6279,"GUILLERMO NICOLAS",119,"28,4"
6280,"GUILLERMO RAFAEL",119,"38,8"
6281,"HILARIO JOSE",119,"46,6"
6282,"HUGO FRANCISCO",119,"29,8"
6283,"IKER DANIEL",119,"10,3"
6284,ISAC,119,"21,3"
6285,"JOAN JORDI",119,"46,9"
6286,"JORDI XAVIER",119,"38,4"
6287,"JOSE OSWALDO",119,"48,5"
6288,"JUAN MODESTO",119,"56,7"
6289,"JULIAN IGNACIO",119,"46,3"
6290,"JULIAN RAMON",119,"54,5"
6291,"LUIS SERGIO",119,"43,1"
6292,"MANUEL RODRIGO",119,"47,7"
6293,"MARCELINO JOSE",119,"55,2"
6294,"MARCELO ADRIAN",119,"41,5"
6295,MOSAAB,119,"8,9"
6296,"MOUHAMADOU LAMINE",119,"28,8"
6297,"NESTOR JESUS",119,36
6298,"NICOLAE DANIEL",119,"36,6"
6299,"NICOLAS FERNANDO",119,"32,1"
6300,"PEDRO ALEXANDER",119,31
6301,"SI MOHAMED",119,"41,8"
6302,SUNDAY,119,"43,6"
6303,TOMMY,119,"29,7"
6304,VOLKER,119,"57,3"
6305,ZHEN,119,"32,6"
6306,"ABDUL REHMAN",118,"20,8"
6307,AHMIDA,118,"54,9"
6308,ALBERTE,118,"30,1"
6309,"ALEJANDRO ALFONSO",118,"37,1"
6310,ARAMIS,118,"30,9"
6311,"CESAR EMILIO",118,"46,3"
6312,"CLAUDIO JESUS",118,"47,4"
6313,CRESCENCIANO,118,"74,1"
6314,DAVITI,118,"25,9"
6315,DAYAN,118,"19,2"
6316,DEJAN,118,"38,4"
6317,"EDGAR ANDRES",118,"31,7"
6318,"FABIO JOSE",118,"31,9"
6319,"FERMIN ANTONIO",118,"55,2"
6320,"FERNANDO ADRIAN",118,"37,4"
6321,FIZ,118,"14,3"
6322,FRED,118,49
6323,FUAD,118,"35,2"
6324,"GHEORGHE FLORIN",118,"39,2"
6325,"IGNACIO FERNANDO",118,"46,5"
6326,"IOAN MARIUS",118,"39,2"
6327,"JEAN BAPTISTE",118,"40,9"
6328,JERICO,118,"16,6"
6329,JESE,118,"14,9"
6330,"JOAN GABRIEL",118,"26,1"
6331,"JOAQUIN JUAN",118,"55,4"
6332,"JONATHAN FERNANDO",118,27
6333,"JORGE RODRIGO",118,41
6334,"JOSE AMABLE",118,"58,6"
6335,"LUCIANO JOSE",118,"48,4"
6336,"LUIS OMAR",118,"40,4"
6337,"MATHIAS ALEJANDRO",118,"7,6"
6338,"MATTHEW JOHN",118,"41,6"
6339,"PABLO IVAN",118,"34,2"
6340,PEREGRIN,118,"64,8"
6341,"PETER MICHAEL",118,"64,5"
6342,"RAFAEL AGUSTIN",118,"51,7"
6343,"RAZVAN IONUT",118,"24,9"
6344,"RICARDO ARTURO",118,"40,7"
6345,TALAL,118,"29,7"
6346,TAYYAB,118,"25,7"
6347,TRIFON,118,"54,6"
6348,"WILSON ANDRES",118,"30,9"
6349,ZIXUAN,118,"10,2"
6350,ABDERAZAK,117,"36,8"
6351,"ADRIAN EDUARDO",117,"27,4"
6352,"ALEJANDRO RAUL",117,"36,7"
6353,AMELIO,117,"61,4"
6354,"ARTURO FRANCISCO",117,"48,4"
6355,BARAA,117,"5,4"
6356,"CARLOS ABEL",117,"41,8"
6357,"CARLOS HENRIQUE",117,"33,8"
6358,CHRIS,117,"23,2"
6359,"CRISTIAN IOAN",117,"36,7"
6360,"DANIEL ROBERTO",117,"39,7"
6361,"DANIEL STEVEN",117,"20,8"
6362,"DAVID PEDRO",117,"42,5"
6363,DORAMAS,117,"27,9"
6364,"EL KBIR",117,"52,6"
6365,"FERNANDO FELIX",117,"57,3"
6366,"FREDDY JOSE",117,"40,6"
6367,"GUSTAVO ADRIAN",117,"43,1"
6368,HERMANN,117,55
6369,INAZIO,117,38
6370,IZAI,117,"12,9"
6371,JHOEL,117,"13,2"
6372,"JOSE BRAULIO",117,"55,7"
6373,"JOSEP ANDREU",117,"44,9"
6374,"JUAN EVANGELISTA",117,"58,2"
6375,"JUAN LEANDRO",117,"46,8"
6376,"KLAUS DIETER",117,70
6377,LUDOVIC,117,"41,1"
6378,"MANUEL AMADOR",117,"52,9"
6379,"MANUEL MATIAS",117,"51,4"
6380,"MARTIN SEBASTIAN",117,"33,9"
6381,"MIGUEL JULIAN",117,"52,5"
6382,OLAI,117,"11,9"
6383,"ORLANDO JAVIER",117,"43,7"
6384,"OSCAR EMILIO",117,"43,6"
6385,"PABLO RICARDO",117,"39,1"
6386,"PEDRO BENITO",117,"57,4"
6387,"PEDRO RUBEN",117,"40,4"
6388,REMBERTO,117,"45,3"
6389,"SEBASTIAN MIGUEL",117,"41,7"
6390,TASAWAR,117,"36,4"
6391,VITALIANO,117,"67,8"
6392,"WILMER ALEXANDER",117,"30,6"
6393,"ADRIAN FERNANDO",116,"25,1"
6394,"ADRIAN LUIS",116,"32,6"
6395,"ALBERTO SANTIAGO",116,"48,2"
6396,"ALEJANDRO JORGE",116,"40,5"
6397,"ALEJANDRO PEDRO",116,"42,4"
6398,"ALEXANDER JAVIER",116,"22,9"
6399,"ALFONSO EDUARDO",116,"47,4"
6400,ANDROS,116,"27,9"
6401,"ANTHONY JAMES",116,"53,6"
6402,"ANTONIO ERNESTO",116,"50,8"
6403,"BRYAN JOSE",116,"19,5"
6404,"CARLOS GERARDO",116,"45,8"
6405,"CESAR GABRIEL",116,"29,3"
6406,CLAUDE,116,"62,8"
6407,CORSINO,116,"68,3"
6408,"CRISTIAN ALEXIS",116,"26,3"
6409,"DANIEL ANDREI",116,"16,6"
6410,"DANIEL JOAQUIN",116,"34,8"
6411,"DANIEL VASILE",116,"34,3"
6412,"ERICK DAVID",116,"19,7"
6413,ERUNDINO,116,69
6414,"EUGENIO MIGUEL",116,"52,9"
6415,"EUSEBIO JESUS",116,"54,8"
6416,"FEDERICO CARLOS",116,"52,9"
6417,"FLORIN MARIUS",116,"35,8"
6418,"FRANCISCO ALEXANDER",116,"27,6"
6419,"FRANCISCO BLAS",116,"53,5"
6420,"FRANCISCO SERGIO",116,"52,4"
6421,GALIN,116,"33,3"
6422,GURDEEP,116,34
6423,"GUSTAVO ALFREDO",116,"46,1"
6424,"HECTOR RAFAEL",116,"38,4"
6425,"HENRY ALEXANDER",116,30
6426,HUSNAIN,116,"22,8"
6427,"JACOBO JOSE",116,"37,1"
6428,"JAIME RODRIGO",116,"41,6"
6429,"JAVIER ARTURO",116,"40,5"
6430,"JESUS CRISTOBAL",116,"45,8"
6431,"JOAO ANTONIO",116,"49,1"
6432,"JOSE DELFIN",116,"55,5"
6433,"JOSE MAXIMO",116,"54,6"
6434,"JULIO RICARDO",116,"49,8"
6435,"LAZARO JESUS",116,"43,8"
6436,"LEONARDO ALBERTO",116,"39,3"
6437,"LUIS GILBERTO",116,"48,4"
6438,LYUBOMYR,116,"44,3"
6439,MICKAEL,116,"28,7"
6440,"MOHAMED KARIM",116,27
6441,"MOHAMED YASIN",116,"15,3"
6442,MOUHSSIN,116,"32,8"
6443,NARINDER,116,"41,5"
6444,"PAULO MANUEL",116,"47,5"
6445,"PEDRO OSCAR",116,"48,7"
6446,"RAFAEL DOMINGO",116,"53,7"
6447,"RUBEN OSCAR",116,"55,1"
6448,RUY,116,"17,7"
6449,"SID ALI",116,"40,3"
6450,TAIEB,116,"48,6"
6451,TINO,116,"28,6"
6452,YOUNESSE,116,"28,2"
6453,ABDELBASSET,115,19
6454,ABDERRACHID,115,"46,8"
6455,"AGUSTIN ALBERTO",115,"44,8"
6456,AITHOR,115,"12,6"
6457,"ANDRES FABIAN",115,"35,2"
6458,"ARTURO ALEJANDRO",115,"31,3"
6459,ARTYOM,115,"26,9"
6460,AYAAN,115,"4,3"
6461,"BASILIO JOSE",115,"47,7"
6462,BENEHARO,115,"31,6"
6463,"CESAR RAUL",115,"46,3"
6464,DAVYD,115,"13,5"
6465,DENIZ,115,"16,3"
6466,"DYLAN DAVID",115,"7,2"
6467,"EDGAR JAVIER",115,"35,1"
6468,EFREM,115,"26,3"
6469,ELIAM,115,"9,4"
6470,ETTORE,115,"38,2"
6471,"FERNANDO ALEJANDRO",115,"39,2"
6472,"FLORIN IONUT",115,"26,9"
6473,GEOVANNY,115,"32,2"
6474,"GHEORGHE ADRIAN",115,"38,2"
6475,"IONUT COSMIN",115,"28,1"
6476,"JORGE ARIEL",115,"40,2"
6477,"JOSE CONSTANTINO",115,"57,2"
6478,"JULIO PEDRO",115,"56,3"
6479,LORIS,115,"33,2"
6480,"LUCAS JESUS",115,"32,3"
6481,"LUIS FIDEL",115,"50,2"
6482,MAGATTE,115,"44,2"
6483,"MARCOS EDUARDO",115,"36,3"
6484,"MARTIN DAVID",115,"38,5"
6485,"MICHAEL PETER",115,"59,6"
6486,"MOHAMED LEMINE",115,"40,9"
6487,"MOISES ALEJANDRO",115,"23,1"
6488,"NELSON ANDRES",115,"31,1"
6489,"PABLO ERNESTO",115,"39,6"
6490,"RODRIGO NICOLAS",115,"25,4"
6491,ROMAIN,115,"33,3"
6492,SAFDAR,115,47
6493,WALEED,115,"23,5"
6494,XAIME,115,"31,8"
6495,YONAY,115,"23,4"
6496,ADDA,114,"42,5"
6497,ALDEMAR,114,"48,6"
6498,"ALEJANDRO CESAR",114,"42,1"
6499,"ALFREDO CARLOS",114,54
6500,"ALONSO JAVIER",114,36
6501,"ALVARO RAMON",114,40
6502,"ANGEL CRISTOBAL",114,"44,7"
6503,BASILISO,114,"70,1"
6504,"CRISTIAN RAFAEL",114,"28,1"
6505,"DAVID PAUL",114,"48,9"
6506,EDEL,114,"29,5"
6507,"EDUARDO JOAQUIN",114,"45,1"
6508,ERICO,114,"40,6"
6509,"FELIX VICENTE",114,"58,6"
6510,"FERNANDO SEBASTIAN",114,"35,6"
6511,FRANCHO,114,"23,6"
6512,"GERMAN EDUARDO",114,"43,6"
6513,"GERMAN FRANCISCO",114,"47,2"
6514,"GONZALO ENRIQUE",114,"39,7"
6515,"GREGORIO LUIS",114,"57,3"
6516,"GUILLERMO RAMON",114,"49,9"
6517,"HENRY DAVID",114,"26,3"
6518,HOUDAIFA,114,"15,2"
6519,IAROSLAV,114,"26,9"
6520,"IBRAHIMA SORY",114,"34,1"
6521,"IKER DAVID",114,"10,4"
6522,"IONUT ANDREI",114,"23,1"
6523,ISHTIAQ,114,"41,3"
6524,JIANMIN,114,"50,7"
6525,JIAWEI,114,"20,1"
6526,JIRI,114,"46,6"
6527,"JOHN FRANCIS",114,"61,1"
6528,"JORDI LLUIS",114,"52,4"
6529,KEITA,114,"30,8"
6530,LAARBI,114,"51,6"
6531,"LUIS OCTAVIO",114,"45,9"
6532,"MAMADOU ALPHA",114,"32,8"
6533,"MANUEL CESAR",114,"56,2"
6534,"NICHOLAS JAMES",114,"45,1"
6535,NISAR,114,"38,9"
6536,NUHAZET,114,"13,8"
6537,OTONIEL,114,"41,7"
6538,"PAULO JOSE",114,"43,9"
6539,"RICARDO ALFREDO",114,"48,6"
6540,"ROBERTO FERNANDO",114,"48,1"
6541,"ROBERTO PABLO",114,"43,3"
6542,SIDIKI,114,"33,7"
6543,TALHA,114,"17,2"
6544,"TOMAS EDUARDO",114,"41,9"
6545,"VICENTE JULIAN",114,55
6546,XULIO,114,"37,2"
6547,"ABRAHAM JESUS",113,"25,6"
6548,"AGUSTIN JUAN",113,"54,6"
6549,ARIDAY,113,11
6550,"ARTURO ANTONIO",113,"52,7"
6551,BASSAM,113,"41,7"
6552,BILLAL,113,"24,2"
6553,"CARLOS EFRAIN",113,45
6554,"CARLOS MOISES",113,38
6555,"CESAR ALFREDO",113,"45,1"
6556,"DAVID EDWARD",113,"60,4"
6557,"DAVID MOISES",113,"33,8"
6558,"EDUARDO FERNANDO",113,"49,5"
6559,"EMILIO JOAQUIN",113,"50,6"
6560,"ENRIQUE PABLO",113,51
6561,"ENRIQUE TOMAS",113,"49,4"
6562,"EVARISTO JOSE",113,54
6563,"FEDERICO NICOLAS",113,"30,6"
6564,"FRANCISCO AURELIO",113,"52,7"
6565,"FRANCISCO YERAY",113,31
6566,"GABRIEL SEBASTIAN",113,24
6567,"IAN ALEXANDER",113,"19,9"
6568,ILIES,113,"16,1"
6569,"IVAN RAFAEL",113,"35,2"
6570,"JOAQUIN DANIEL",113,"39,8"
6571,JORDY,113,"22,6"
6572,"JORGE JAIME",113,"48,4"
6573,"JOSE HIPOLITO",113,"59,6"
6574,"JUAN IVAN",113,"38,9"
6575,"KEVIN ALEXIS",113,"20,9"
6576,LEVON,113,"34,3"
6577,"LUIS ISMAEL",113,"41,7"
6578,"MIGUEL LORENZO",113,51
6579,"MIHAI ADRIAN",113,"29,6"
6580,MIMUN,113,"52,4"
6581,"MOUHAMADOU MOUSTAPHA",113,"28,2"
6582,"NICOLAS MARIA",113,"40,7"
6583,NUR,113,"16,7"
6584,"PABLO FEDERICO",113,"34,7"
6585,"PEDRO ALONSO",113,"43,8"
6586,PIERLUIGI,113,"42,9"
6587,"RAIMUNDO JOSE",113,"49,4"
6588,"RICARDO FERNANDO",113,"47,9"
6589,"ROGELIO JOSE",113,"51,1"
6590,ABABACAR,112,"36,3"
6591,"ALFREDO DAVID",112,"39,6"
6592,ALIRIO,112,"53,8"
6593,"ANTONIO MATEO",112,"44,1"
6594,ANYELO,112,"17,7"
6595,ASGHAR,112,46
6596,AUSENCIO,112,"73,7"
6597,BADARA,112,"38,4"
6598,"CARLOS LEONARDO",112,"37,4"
6599,CHEICKNE,112,"34,3"
6600,"DANIEL ISAAC",112,"23,7"
6601,"DANIEL PEDRO",112,"42,4"
6602,DEIVID,112,"14,2"
6603,DESMOND,112,"36,1"
6604,"DIEGO TOMAS",112,"35,9"
6605,DONG,112,37
6606,DUSAN,112,"44,4"
6607,"EDWIN ANTONIO",112,"35,6"
6608,"EL MATI",112,"51,4"
6609,"ELADIO MANUEL",112,"54,3"
6610,ERVIN,112,"39,4"
6611,"FRANCISCO VICTOR",112,"56,9"
6612,"GONZALO RAFAEL",112,"39,6"
6613,"GREGORIO MIGUEL",112,"53,1"
6614,"ILDEFONSO JOSE",112,"48,8"
6615,"JEFFERSON ALEXANDER",112,"23,5"
6616,JILLALI,112,"50,2"
6617,"JOHN PATRICK",112,"52,7"
6618,"JOHN SEBASTIAN",112,24
6619,"JONATHAN JOSUE",112,"24,1"
6620,"JORGE OSWALDO",112,"47,3"
6621,"JOSE GIL",112,"56,6"
6622,"JOSE ROSENDO",112,"57,3"
6623,JOZSEF,112,"53,2"
6624,KE,112,"34,2"
6625,LENNY,112,"13,4"
6626,"LUIS VALENTIN",112,"49,3"
6627,LYAM,112,"4,1"
6628,LYES,112,"39,9"
6629,MAHIR,112,12
6630,MAHJOUB,112,"48,8"
6631,"MAMADOU MOUSTAPHA",112,"36,8"
6632,"MARCO JESUS",112,"31,7"
6633,"MARIANO MIGUEL",112,"55,7"
6634,"MARIO JUAN",112,"46,5"
6635,"MILTON CESAR",112,"41,7"
6636,"ORLANDO ANTONIO",112,"48,4"
6637,"ORLANDO MANUEL",112,"46,4"
6638,"PATRICIO JAVIER",112,40
6639,"PEDRO AUGUSTO",112,"41,1"
6640,QING,112,"39,5"
6641,RAFAL,112,"38,3"
6642,ROBER,112,22
6643,RUSTAM,112,"34,5"
6644,"SAMUEL ALEXANDER",112,"17,1"
6645,"SANTIAGO PEDRO",112,"55,9"
6646,"SANTOS JAVIER",112,51
6647,"SERGIO PABLO",112,"42,6"
6648,XUHAR,112,"5,5"
6649,"ADRIAN ARTURO",111,"26,2"
6650,"ADRIAN ENRIQUE",111,"26,3"
6651,"AGUSTIN VICENTE",111,"55,6"
6652,ALAGIE,111,"33,6"
6653,"ALBERTO NICOLAS",111,"31,9"
6654,"ALFONSO DANIEL",111,"39,2"
6655,"ANDRE LUIZ",111,"38,3"
6656,"ANTONIO ROMAN",111,"52,3"
6657,"ARMANDO ANTONIO",111,"48,5"
6658,ASCENSION,111,"73,5"
6659,CAI,111,"14,1"
6660,"DANIEL ELIAS",111,"29,3"
6661,"DANIEL MARIAN",111,"26,9"
6662,"DIEGO ESTEBAN",111,"34,1"
6663,DIONICIO,111,"48,7"
6664,"EDGAR DAVID",111,"28,5"
6665,"EDGAR PATRICIO",111,"43,3"
6666,"FABIO ANTONIO",111,"35,8"
6667,FABRICE,111,"40,5"
6668,"FEDERICO MIGUEL",111,47
6669,"FELIPE ANGEL",111,"55,9"
6670,"FERNANDO EDUARDO",111,"49,4"
6671,FOUSSEYNI,111,"35,6"
6672,"FRANCISCO AMADOR",111,"51,1"
6673,GAGANDEEP,111,"27,2"
6674,GONÇAL,111,"43,9"
6675,HENRRY,111,"38,9"
6676,ILYES,111,"14,4"
6677,"IVAN FERNANDO",111,"35,6"
6678,"JAVIER FELIPE",111,"42,3"
6679,"JESUS ELOY",111,"54,5"
6680,"JOSE BRUNO",111,"50,2"
6681,"JOSE EFRAIN",111,"42,3"
6682,"JUAN ROQUE",111,"54,1"
6683,"JUAN SERAFIN",111,44
6684,JUANITO,111,"50,9"
6685,MALEK,111,"27,7"
6686,"MANUEL JACINTO",111,55
6687,"MARIO RUBEN",111,"41,7"
6688,"MATEO JESUS",111,"32,9"
6689,MEROUANE,111,"28,7"
6690,MORIBA,111,"34,7"
6691,OUAIL,111,"22,7"
6692,"PEDRO CELESTINO",111,"61,8"
6693,QUINTILIANO,111,"68,9"
6694,RAICO,111,32
6695,"RICARDO IGNACIO",111,"47,6"
6696,"ROBERT ADRIAN",111,"23,6"
6697,"ROBERT CRISTIAN",111,"23,4"
6698,"SALAH EDDIN",111,"16,1"
6699,"SAMUEL FRANCISCO",111,"29,7"
6700,"SEBASTIAN LUIS",111,"47,1"
6701,STELICA,111,"50,2"
6702,XISCO,111,"13,7"
6703,YERO,111,"38,3"
6704,"AITOR JAVIER",110,"31,1"
6705,ANDRIUS,110,"34,6"
6706,APARICIO,110,"65,2"
6707,ASTOR,110,"18,4"
6708,BEKA,110,"27,8"
6709,"BRYAN ALEXIS",110,"22,1"
6710,CARL,110,45
6711,"CARLOS ORLANDO",110,"44,2"
6712,"CESAR GUSTAVO",110,"43,1"
6713,CHOUAIB,110,"27,2"
6714,CRISOSTOMO,110,"59,1"
6715,DAMIANO,110,"37,5"
6716,"DANIEL ARMANDO",110,"34,1"
6717,EDAHI,110,"4,9"
6718,"EDUARDO MARTIN",110,42
6719,"HECTOR MARIO",110,49
6720,HILARI,110,"52,7"
6721,"HUGO CESAR",110,"43,8"
6722,"IGNACIO JOAQUIN",110,"43,6"
6723,"IOAN VASILE",110,"41,3"
6724,IURI,110,"25,4"
6725,"JOAQUIM MARIA",110,"55,4"
6726,"JORGE FELIPE",110,"43,5"
6727,"JUAN DIONISIO",110,60
6728,KADA,110,45
6729,LIAQAT,110,49
6730,"MATIAS ANDRES",110,"23,6"
6731,MHAND,110,"54,2"
6732,"MICHAEL ROBERT",110,60
6733,NABEEL,110,"28,3"
6734,"NICOLAS JUAN",110,"41,4"
6735,"PAULINO JOSE",110,"53,2"
6736,PIETER,110,"60,1"
6737,RAMESH,110,"51,5"
6738,"RAMON ALFONSO",110,"55,5"
6739,"SALVADOR RAMON",110,"56,4"
6740,SANDEL,110,"45,1"
6741,"STEVEN ALEXANDER",110,"20,3"
6742,VASILY,110,"43,3"
6743,"WILLIAM JESUS",110,"45,3"
6744,"WILMER JOSE",110,"38,9"
6745,YELCO,110,"22,9"
6746,YUXIANG,110,16
6747,ZAKI,110,"34,9"
6748,ADAL,109,"31,5"
6749,"ALEX EDUARDO",109,"30,4"
6750,"ANGEL MATIAS",109,37
6751,"ARNALDO ANDRES",109,"34,5"
6752,"BERNARDO LUIS",109,"53,3"
6753,"BRYAN DANIEL",109,21
6754,"CESAR VICENTE",109,"51,7"
6755,"DAVID STEVEN",109,"27,7"
6756,"EDGAR ENRIQUE",109,"44,2"
6757,"ERIC DANIEL",109,"16,2"
6758,"FABIAN ALBERTO",109,"41,1"
6759,FEI,109,36
6760,"FERNANDO SALVADOR",109,"51,6"
6761,"FRANCISCO JERONIMO",109,"50,9"
6762,"FRANKLIN EDUARDO",109,"36,8"
6763,GEORG,109,"56,5"
6764,"GERARDO MIGUEL",109,"47,2"
6765,"GERMAN ALBERTO",109,"45,1"
6766,GOCHA,109,"48,1"
6767,"HECTOR RUBEN",109,"46,3"
6768,"HUGO LUIS",109,"37,5"
6769,"IVAN GABRIEL",109,"24,2"
6770,JAHANGIR,109,"37,9"
6771,JAYSON,109,"25,5"
6772,"JESUS JOSE MARIA",109,"69,4"
6773,"JOEL JOSE",109,"24,5"
6774,"JOSE CECILIO",109,"57,7"
6775,"JOSE PAULO",109,"43,4"
6776,"JOSE SAUL",109,"38,3"
6777,MAHAMADU,109,"16,4"
6778,MAMUKA,109,"41,8"
6779,MARTINO,109,"28,3"
6780,MAURILIO,109,"65,4"
6781,MELCIOR,109,"51,8"
6782,"MIGUEL ERNESTO",109,"42,3"
6783,"MODESTO JOSE",109,"54,1"
6784,"MUHAMMAD IBRAHIM",109,"6,7"
6785,NAYIM,109,"28,1"
6786,"PABLO FELIPE",109,"35,1"
6787,RABI,109,34
6788,"SEBASTIAN NICOLAS",109,"24,2"
6789,SHERAZ,109,"30,3"
6790,TAMAS,109,"40,1"
6791,YIXUAN,109,"9,4"
6792,YUSUPHA,109,"34,3"
6793,ZOUBAIR,109,"30,8"
6794,"ALEX MANUEL",108,"23,8"
6795,"ANGEL ERNESTO",108,"43,9"
6796,"ANTHONY JOSE",108,"21,8"
6797,"ANTONIO ELOY",108,"45,8"
6798,BILEL,108,"20,8"
6799,"BRAYAN DAVID",108,"21,6"
6800,BREHIMA,108,"36,6"
6801,"CARLOS RODOLFO",108,"50,8"
6802,CHEDEY,108,27
6803,CRAIG,108,"45,8"
6804,DONACIANO,108,"72,5"
6805,"EL YAZID",108,"40,4"
6806,"ELIAS JESUS",108,"45,3"
6807,ESAUL,108,"30,1"
6808,EVGENI,108,"43,4"
6809,GEDEON,108,"20,2"
6810,"GEORGE CRISTIAN",108,"28,8"
6811,"GERMAN DAVID",108,"33,8"
6812,"HENRY JOSE",108,"40,3"
6813,HOLGER,108,54
6814,"IONUT VALENTIN",108,"28,9"
6815,ITAMAR,108,"28,8"
6816,IVON,108,"44,6"
6817,"JAVIER OSCAR",108,"48,8"
6818,"JESUS CESAR",108,"56,4"
