Contents,,,,
,,,,
"Table 6: Top names for baby girls1,2, 2017",,,,
England and Wales
Source: https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/livebirths/datasets/babynamesenglandandwalesbabynamesstatisticsgirls
License: http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/
,,,,
,,,,
Rank,Name,Count3,,
3583,KAITLYNN ,6,,
3583,KALIA ,6,,
3583,KANI ,6,,
3583,KARIMA ,6,,
3583,KAYAL ,6,,
3583,KAYDIE ,6,,
3583,KAYLA-ROSE ,6,,
3583,KAYLAH ,6,,
3583,KEILA ,6,,
3583,KHADIZA ,6,,
3583,KHIARA ,6,,
3583,KIARNA ,6,,
3583,KIM ,6,,
3583,KIYAH ,6,,
3583,KIYANA ,6,,
3583,KORNELIJA ,6,,
3583,KOSISOCHUKWU ,6,,
3583,KRISTYNA ,6,,
3583,KRYSTYNA ,6,,
3583,KYANNA ,6,,
3583,KYARA ,6,,
3583,KYLA-RAE ,6,,
3583,KYRIE ,6,,
3583,LACEY-LEIGH ,6,,
3583,LACY ,6,,
3583,LAKE ,6,,
3583,LATIFA ,6,,
3583,LATOYA ,6,,
3583,LAURYN ,6,,
3583,LAYLA-ANN ,6,,
3583,LAYLA-LOUISE ,6,,
3583,LAYNA ,6,,
3583,LEALA ,6,,
3583,LEILA-RAE ,6,,
3583,LENKA ,6,,
3583,LEONI ,6,,
3583,LESLEY ,6,,
3583,LEVI ,6,,
3583,LEXIE-LOUISE ,6,,
3583,LEXIE-MAY ,6,,
3583,LEXY ,6,,
3583,LEYNA ,6,,
3583,LIARNA ,6,,
3583,LILLYMAE ,6,,
3583,LILLYROSE ,6,,
3583,LILOU ,6,,
3583,LILY-BELLE ,6,,
3583,LISA-MARIE ,6,,
3583,LIVIE ,6,,
3583,LOLAH ,6,,
3583,LORELLA ,6,,
3583,LUMI ,6,,
3583,LYLAH-MAE ,6,,
3583,LYLAH-ROSE ,6,,
3583,LYLIE ,6,,
3583,MAARIA ,6,,
3583,MADDI ,6,,
3583,MAGDA ,6,,
3583,MAGGIE-MAE ,6,,
3583,MAHIRAH ,6,,
3583,MAIMOUNA ,6,,
3583,MAISIE-MAE ,6,,
3583,MAIZY ,6,,
3583,MALAYSIA ,6,,
3583,MALWINA ,6,,
3583,MANON ,6,,
3583,MAPLE ,6,,
3583,MARAYA ,6,,
3583,MARCI ,6,,
3583,MARLEY-ROSE ,6,,
3583,MARLOW ,6,,
3583,MARNIE-MAE ,6,,
3583,MASA ,6,,
3583,MAUDE ,6,,
3583,MAYA-ROSE ,6,,
3583,MAYSIE ,6,,
3583,MEESHA ,6,,
3583,MELANY ,6,,
3583,META ,6,,
3583,MHARI ,6,,
3583,MIA-MAE ,6,,
3583,MILEY-MAE ,6,,
3583,MILEY-RAE ,6,,
3583,MILLER ,6,,
3583,MILLI ,6,,
3583,MILLIE-ANN ,6,,
3583,MIRELA ,6,,
3583,MISHEL ,6,,
3583,MUMINAH ,6,,
3583,MUQADAS ,6,,
3583,MUSFIRAH ,6,,
3583,MYLAH-ROSE ,6,,
3583,MYLEIGH ,6,,
3583,NADIYA ,6,,
3583,NAEEMA ,6,,
3583,NANDINI ,6,,
3583,NATHALIA ,6,,
3583,NAZIFA ,6,,
3583,NEDA ,6,,
3583,NEPHELE ,6,,
3583,NEVAEH-GRACE ,6,,
3583,NEVAEH-RAE ,6,,
3583,NEYLA ,6,,
3583,NIDHI ,6,,
3583,NILAH ,6,,
3583,NOAH ,6,,
3583,NOELIA ,6,,
3583,NON ,6,,
3583,NOURAN ,6,,
3583,NOVA-ROSE ,6,,
3583,NURAH ,6,,
3583,OLAMIDE ,6,,
3583,OLINA ,6,,
3583,OLIVIA-MARIE ,6,,
3583,OPHELIA-ROSE ,6,,
3583,OTILIA ,6,,
3583,PAKEEZA ,6,,
3583,PAMELA ,6,,
3583,PEACE ,6,,
3583,PERI ,6,,
3583,PETAL ,6,,
3583,PHOEBE-MAY ,6,,
3583,PHOEBIE ,6,,
3583,PIXIE-MAE ,6,,
3583,POLLIE ,6,,
3583,PURITY ,6,,
3583,RADHA ,6,,
3583,RAENA ,6,,
3583,RAIA ,6,,
3583,RANIYA ,6,,
3583,RAY ,6,,
3583,RAYSSA ,6,,
3583,REEGAN ,6,,
3583,REEYA ,6,,
3583,REN ,6,,
3583,RHAYA ,6,,
3583,RIDHI ,6,,
3583,RIMA ,6,,
3583,RISHA ,6,,
3583,RIYANSHI ,6,,
3583,ROMEE ,6,,
3583,ROMEESA ,6,,
3583,RONNIE-MAE ,6,,
3583,ROSA-LEIGH ,6,,
3583,ROSIE-MARIE ,6,,
3583,ROSLYN ,6,,
3583,ROXANE ,6,,
3583,ROYALTY ,6,,
3583,RUBINA ,6,,
3583,RUDY ,6,,
3583,RUGILE ,6,,
3583,RUHIKA ,6,,
3583,RUMI ,6,,
3583,RUWAIDA ,6,,
3583,RYA ,6,,
3583,SABELLA ,6,,
3583,SACHI ,6,,
3583,SAFFIA ,6,,
3583,SAISHA ,6,,
3583,SAJA ,6,,
3583,SAMIRAH ,6,,
3583,SAMIYAH ,6,,
3583,SANAYAH ,6,,
3583,SANTINA ,6,,
3583,SARAN ,6,,
3583,SARYA ,6,,
3583,SAVANA ,6,,
3583,SAWYER ,6,,
3583,SAYA ,6,,
3583,SAYEDA ,6,,
3583,SCARLET-ROSE ,6,,
3583,SCARLETT-MAE ,6,,
3583,SCARLETT-RAE ,6,,
3583,SEANNA ,6,,
3583,SEHEJ ,6,,
3583,SERAH ,6,,
3583,SERAPHINE ,6,,
3583,SHANA ,6,,
3583,SHANIYAH ,6,,
3583,SHANVI ,6,,
3583,SHARAN ,6,,
3583,SHEILA ,6,,
3583,SHIRLEY ,6,,
3583,SHIVYA ,6,,
3583,SHREE ,6,,
3583,SIAANA ,6,,
3583,SIENNA-MAY ,6,,
3583,SILVA ,6,,
3583,SKYLA-MAI ,6,,
3583,SKYLAH-ROSE ,6,,
3583,SKYLAR-RAE ,6,,
3583,STARR ,6,,
3583,STEFANI ,6,,
3583,SUHA ,6,,
3583,SUKAINA ,6,,
3583,SUMMER-MAY ,6,,
3583,SUMMER-RAE ,6,,
3583,SZOFIA ,6,,
3583,TAJA ,6,,
3583,TALISHA ,6,,
3583,TAMANNA ,6,,
3583,TAMIA ,6,,
3583,TAMILORE ,6,,
3583,TAQWA ,6,,
3583,TATE ,6,,
3583,TAYLOR-ROSE ,6,,
3583,TEMPERANCE ,6,,
3583,TEREZA ,6,,
3583,THEA-GRACE ,6,,
3583,THEA-RAE ,6,,
3583,TIA-ROSE ,6,,
3583,TIARAOLUWA ,6,,
3583,TIGER ,6,,
3583,TIGER-LILLY ,6,,
3583,TIGER-LILY ,6,,
3583,TINASHE ,6,,
3583,TISHA ,6,,
3583,TRULY ,6,,
3583,TULSI ,6,,
3583,TYANNA ,6,,
3583,UMAYMA ,6,,
3583,UNAYSAH ,6,,
3583,UZMA ,6,,
3583,VAISHNAVI ,6,,
3583,VEGA ,6,,
3583,VIRGINIA ,6,,
3583,VITA ,6,,
3583,VIYONA ,6,,
3583,WINNIFRED ,6,,
3583,YASNA ,6,,
3583,YI ,6,,
3583,YULIA ,6,,
3583,YUSRAA ,6,,
3583,ZAMZAM ,6,,
3583,ZENIA ,6,,
3583,ZORA ,6,,
3583,ZULEKHA ,6,,
3583,ZYANA ,6,,
4063,AAFREEN ,5,,
4063,AALA ,5,,
4063,AASIA ,5,,
4063,AATIKA ,5,,
4063,ABEER ,5,,
4063,ABENA ,5,,
4063,ABIGEL ,5,,
4063,ABIRA ,5,,
4063,ABRAR ,5,,
4063,ADALIND ,5,,
4063,ADDELYN ,5,,
4063,ADDILYNN ,5,,
4063,ADELIE ,5,,
4063,ADERINSOLA ,5,,
4063,ADESUWA ,5,,
4063,ADHYA ,5,,
4063,ADNA ,5,,
4063,ADRINA ,5,,
4063,AFIYA ,5,,
4063,AIBHLINN ,5,,
4063,AILBHE ,5,,
4063,AISHAT ,5,,
4063,AISOSA ,5,,
4063,ALA ,5,,
4063,ALANNA-ROSE ,5,,
4063,ALBA-ROSE ,5,,
4063,ALBERTINE ,5,,
4063,ALBIE ,5,,
4063,ALEEYA ,5,,
4063,ALEEZAY ,5,,
4063,ALEJANDRA ,5,,
4063,ALEXA-MAY ,5,,
4063,ALICE-MAE ,5,,
4063,ALIS ,5,,
4063,ALIYAH-ROSE ,5,,
4063,ALLAYAH ,5,,
4063,ALLIYAH ,5,,
4063,ALTEA ,5,,
4063,ALULA ,5,,
4063,ALYCE ,5,,
4063,AMA ,5,,
4063,AMAANA ,5,,
4063,AMAIRAH ,5,,
4063,AMALYA ,5,,
4063,AMAN ,5,,
4063,AMARA-ROSE ,5,,
4063,AMARACHUKWU ,5,,
4063,AMARISSA ,5,,
4063,AMAYA-ROSE ,5,,
4063,AMEENAH ,5,,
4063,AMELI ,5,,
4063,AMELIA-ANN ,5,,
4063,AMELIA-JADE ,5,,
4063,AMIEE ,5,,
4063,AMIIRA ,5,,
4063,AMY-LEIGH ,5,,
4063,AMYA ,5,,
4063,ANABELA ,5,,
4063,ANALIA ,5,,
4063,ANEEKA ,5,,
4063,ANEYA ,5,,
4063,ANGEL-ROSE ,5,,
4063,ANGELIA ,5,,
4063,ANGELINE ,5,,
4063,ANGHARAD ,5,,
4063,ANIQA ,5,,
4063,ANIRA ,5,,
4063,ANMOL ,5,,
4063,ANNELIE ,5,,
4063,ANSHA ,5,,
4063,ANSHIKA ,5,,
4063,ANUSHA ,5,,
4063,ANVIKA ,5,,
4063,ANWYN ,5,,
4063,APOLLONIA ,5,,
4063,APPHIA ,5,,
4063,ARIA-MAI ,5,,
4063,ARIBAH ,5,,
4063,ARIFA ,5,,
4063,ARLA-RAE ,5,,
4063,ARLEA ,5,,
4063,ARLIE ,5,,
4063,ARNIKA ,5,,
4063,ARWYN ,5,,
4063,ARYA-ROSE ,5,,
4063,ASHLEEN ,5,,
4063,ASHLYNN ,5,,
4063,ASHMITHA ,5,,
4063,ATALIA ,5,,
4063,ATHALIA ,5,,
4063,ATHEA ,5,,
4063,ATHIRA ,5,,
4063,AURORA-BELLE ,5,,
4063,AVA-LILLIE ,5,,
4063,AVA-LILLY ,5,,
4063,AVEN ,5,,
4063,AVI ,5,,
4063,AYAANAH ,5,,
4063,AYANDA ,5,,
4063,AYEZAH ,5,,
4063,AYLA-RAE ,5,,
4063,AYNUR ,5,,
4063,AYSIMA ,5,,
4063,AZARIYAH ,5,,
4063,AZMINA ,5,,
4063,AZZURRA ,5,,
4063,BANA ,5,,
4063,BARIN ,5,,
4063,BATUL ,5,,
4063,BAYLEE ,5,,
4063,BAYLEIGH ,5,,
4063,BAYLIE ,5,,
4063,BENITA ,5,,
4063,BEREN ,5,,
4063,BERFIN ,5,,
4063,BETI ,5,,
4063,BETSY-MAY ,5,,
4063,BEVERLEY ,5,,
4063,BLAIRE ,5,,
4063,BLAISE ,5,,
4063,BOBBY ,5,,
4063,BOLUWATIFE ,5,,
4063,BONNI ,5,,
4063,BONNIE-MAY ,5,,
4063,BRUNA ,5,,
4063,BRYCE ,5,,
4063,CALI-MAE ,5,,
4063,CAMELLIA ,5,,
4063,CAPUCINE ,5,,
4063,CARTER ,5,,
4063,CASEY-LEIGH ,5,,
4063,CEDAR ,5,,
4063,CEIRA ,5,,
4063,CHARLIE-ROSE ,5,,
4063,CHARMAINE ,5,,
4063,CHAVI ,5,,
4063,CHELSIE ,5,,
4063,CHELSY ,5,,
4063,CHEYANNE ,5,,
4063,CHINENYE ,5,,
4063,CLARICE ,5,,
4063,CLEO-ROSE ,5,,
4063,COBIE ,5,,
4063,CRISTIANA ,5,,
4063,CRYSTAL-ROSE ,5,,
4063,CSENGE ,5,,
4063,D'ARCY ,5,,
4063,DAISY-LOU ,5,,
4063,DALILA ,5,,
4063,DALILAH ,5,,
4063,DALLAS ,5,,
4063,DALYA ,5,,
4063,DANIYA ,5,,
4063,DARASIMI ,5,,
4063,DARIYA ,5,,
4063,DAWN ,5,,
4063,DAYANA ,5,,
4063,DEEMA ,5,,
4063,DELILA ,5,,
4063,DELILAH-MAE ,5,,
4063,DEMI-LEE ,5,,
4063,DESIRE ,5,,
4063,DESIREE ,5,,
4063,DEVOIRY ,5,,
4063,DHYANA ,5,,
4063,DHYANI ,5,,
4063,DILLON ,5,,
4063,DOAA ,5,,
4063,DOLLIE-MAE ,5,,
4063,DOLLY-ANN ,5,,
4063,DOLLY-MAE ,5,,
4063,DOLLY-MAY ,5,,
4063,DONNA ,5,,
4063,DRASHTI ,5,,
4063,DURRAH ,5,,
4063,EADIE-ROSE ,5,,
4063,EBBA ,5,,
4063,EBONY-GRACE ,5,,
4063,EBUNOLUWA ,5,,
4063,EDI ,5,,
4063,EDNA ,5,,
4063,EDUARDA ,5,,
4063,ELAYA ,5,,
4063,ELEEN ,5,,
4063,ELEENA ,5,,
4063,ELEFTHERIA ,5,,
4063,ELIRA ,5,,
4063,ELIZABELLA ,5,,
4063,ELLA-JANE ,5,,
4063,ELLANOR ,5,,
4063,ELLERY ,5,,
4063,ELLIE-JEAN ,5,,
4063,ELLSIE ,5,,
4063,ELLYSE ,5,,
4063,ELOUISA ,5,,
4063,ELSIE- ,5,,
4063,ELSIE-LEIGH ,5,,
4063,ELVI ,5,,
4063,EMERY ,5,,
4063,EMILIANA ,5,,
4063,EMILIE-ROSE ,5,,
4063,EMILLIE ,5,,
4063,EMMA-ROSE ,5,,
4063,ENAS ,5,,
4063,ENAYAH ,5,,
4063,ENLLI ,5,,
4063,ENSLEY ,5,,
4063,ERICKA ,5,,
4063,ERLA ,5,,
4063,ERVA ,5,,
4063,ERYKAH ,5,,
4063,ESKA ,5,,
4063,ESME-GRACE ,5,,
4063,ESMEE-ROSE ,5,,
4063,ESMERELDA ,5,,
4063,ESMI ,5,,
4063,ESTI ,5,,
4063,ETIENNE ,5,,
4063,EVEE ,5,,
4063,EVERLEA ,5,,
4063,EVERLYNN ,5,,
4063,EVIE-LOUISE ,5,,
4063,EYVA ,5,,
4063,EZMEE ,5,,
4063,EZRAH ,5,,
4063,FABIOLA ,5,,
4063,FAHIMA ,5,,
4063,FAHMIDA ,5,,
4063,FARREN ,5,,
4063,FARWA ,5,,
4063,FARYAAL ,5,,
4063,FATIMA-ZAHRA ,5,,
4063,FAYA ,5,,
4063,FAYTH ,5,,
4063,FEDERICA ,5,,
4063,FELICITY-ROSE ,5,,
4063,FIORELLA ,5,,
4063,FRANCHESCA ,5,,
4063,FRANKIE-MAY ,5,,
4063,FREDDIE ,5,,
4063,GABRIELLA-ROSE ,5,,
4063,GEORGETTE ,5,,
4063,GEORGIA-MAE ,5,,
4063,GEORGIA-MAI ,5,,
4063,GEORGIA-MAY ,5,,
4063,GLADYS ,5,,
4063,GRACIE-RAE ,5,,
4063,GRETEL ,5,,
4063,GREY ,5,,
4063,HAALA ,5,,
4063,HADASA ,5,,
4063,HADDY ,5,,
4063,HAILEE ,5,,
4063,HALI ,5,,
4063,HANAH ,5,,
4063,HANIN ,5,,
4063,HANNAN ,5,,
4063,HARKIRAT ,5,,
4063,HARLEY-MAE ,5,,
4063,HARLIE-RAE ,5,,
4063,HARPER-LOUISE ,5,,
4063,HARRIE ,5,,
4063,HAUWA ,5,,
4063,HAVANNA ,5,,
4063,HAVEN ,5,,
4063,HENLEY ,5,,
4063,HETTI ,5,,
4063,HIYAB ,5,,
4063,HODA ,5,,
4063,HOLLY-ROSE ,5,,
4063,HOORIYAH ,5,,
4063,IFZA ,5,,
4063,IJEOMA ,5,,
4063,ILWAAD ,5,,
4063,ILWAD ,5,,
4063,IMMY ,5,,
4063,INDIANA-ROSE ,5,,
4063,INDIE-RAE ,5,,
4063,INDIYA ,5,,
4063,INIYA ,5,,
4063,INNAYA ,5,,
4063,IRIA ,5,,
4063,IRIE ,5,,
4063,IRSA ,5,,
4063,ISABEAU ,5,,
4063,ISEULT ,5,,
4063,ISHAANI ,5,,
4063,ISHANA ,5,,
4063,ISHITHA ,5,,
4063,ISHNOOR ,5,,
4063,ISLA-JANE ,5,,
4063,ISLA-LOUISE ,5,,
4063,ISSABELLE ,5,,
4063,ITA ,5,,
4063,IVY-JEAN ,5,,
4063,IVY-RAI ,5,,
4063,IYA ,5,,
4063,IZA ,5,,
4063,IZABELE ,5,,
4063,JAAP ,5,,
4063,JACKIE ,5,,
4063,JAIYA ,5,,
4063,JANAYA ,5,,
4063,JANKA ,5,,
4063,JANVI ,5,,
4063,JAYMEE ,5,,
4063,JAYNA ,5,,
4063,JEEVAN ,5,,
4063,JEEVAT ,5,,
4063,JENISHA ,5,,
4063,JEORGIE ,5,,
4063,JODY ,5,,
4063,JORJIE ,5,,
4063,JUANITA ,5,,
4063,JULIETA ,5,,
4063,JUMANAH ,5,,
4063,KACY ,5,,
4063,KADEY ,5,,
4063,KADIE-LEIGH ,5,,
4063,KADIE-MAE ,5,,
4063,KAILANI ,5,,
4063,KAINAT ,5,,
4063,KALLIA ,5,,
4063,KAMAIYAH ,5,,
4063,KAMELIA ,5,,
4063,KAMSIYOCHUKWU ,5,,
4063,KARAH ,5,,
4063,KARMA ,5,,
4063,KARMEN ,5,,
4063,KASSANDRA ,5,,
4063,KATALINA ,5,,
4063,KATANA ,5,,
4063,KATELYNN ,5,,
4063,KATHARINE ,5,,
4063,KATIE-MAY ,5,,
4063,KATLYN ,5,,
4063,KATRIN ,5,,
4063,KAYAH ,5,,
4063,KAYDENCE ,5,,
4063,KAYLA-RAE ,5,,
4063,KAZIAH ,5,,
4063,KEAVY ,5,,
4063,KEELA ,5,,
4063,KELECHI ,5,,
4063,KELISE ,5,,
4063,KENNA ,5,,
4063,KENNEDI ,5,,
4063,KEREN ,5,,
4063,KERIS ,5,,
4063,KERRY ,5,,
4063,KEYLA ,5,,
4063,KHADRA ,5,,
4063,KHALEESI-ROSE ,5,,
4063,KHALISA ,5,,
4063,KIMIA ,5,,
4063,KINSLEY ,5,,
4063,KIRAT ,5,,
4063,KIRPA ,5,,
4063,KIT ,5,,
4063,KIYANNA ,5,,
4063,KRISTIANA ,5,,
4063,KYRIA ,5,,
4063,LACEY-ANN ,5,,
4063,LACEY-LOUISE ,5,,
4063,LACIE-ROSE ,5,,
4063,LAINA ,5,,
4063,LAIYA ,5,,
4063,LAMIS ,5,,
4063,LANO ,5,,
4063,LAYLA-MARIE ,5,,
4063,LEANA ,5,,
4063,LEEYA ,5,,
4063,LEMA ,5,,
4063,LENORA ,5,,
4063,LETITIA ,5,,
4063,LEXI-ANNE ,5,,
4063,LEXI-LOU ,5,,
4063,LEXIE-GRACE ,5,,
4063,LEYAH ,5,,
4063,LIAH ,5,,
4063,LIBERTY-ROSE ,5,,
4063,LILLIE-JANE ,5,,
4063,LILLITH ,5,,
4063,LILLY-ELLA ,5,,
4063,LILLY-JANE ,5,,
4063,LILLYANA ,5,,
4063,LILY-MARIE ,5,,
4063,LILYAN ,5,,
4063,LINDSEY ,5,,
4063,LIVINIA ,5,,
4063,LONDON ,5,,
4063,LOU ,5,,
4063,LOUIE ,5,,
4063,LOVE ,5,,
4063,LOVELLA ,5,,
4063,LOVELLE ,5,,
4063,LUANNA ,5,,
4063,LUCY-JO ,5,,
4063,LUCY-MAY ,5,,
4063,LUNA-GRACE ,5,,
4063,LUNA-MAI ,5,,
4063,LUNAH ,5,,
4063,LUZ ,5,,
4063,LYDIA-MAE ,5,,
4063,MABELLE ,5,,
4063,MACEY-ROSE ,5,,
4063,MACIE-RAE ,5,,
4063,MADALINA ,5,,
4063,MADDISON-RAE ,5,,
4063,MADELAINE ,5,,
4063,MAEBH ,5,,
4063,MAELLE ,5,,
4063,MAFALDA ,5,,
4063,MAGDALENE ,5,,
4063,MAHEK ,5,,
4063,MAHLIA ,5,,
4063,MAICEY ,5,,
4063,MAIZEY ,5,,
4063,MAJKA ,5,,
4063,MALEEKA ,5,,
4063,MALIKAH ,5,,
4063,MALLIE ,5,,
4063,MALVINA ,5,,
4063,MANDY ,5,,
4063,MANELI ,5,,
4063,MANKIRT ,5,,
4063,MANMEET ,5,,
4063,MARGED ,5,,
4063,MARGHERITA ,5,,
4063,MARIELLE ,5,,
4063,MARION ,5,,
4063,MARLIYA ,5,,
4063,MARLO ,5,,
4063,MARY-ANN ,5,,
4063,MARY-KATE ,5,,
4063,MARYAN ,5,,
4063,MATILDA-MAE ,5,,
4063,MATTIE ,5,,
4063,MAWADA ,5,,
4063,MAYARA ,5,,
4063,MAYSAM ,5,,
4063,MAZIKEEN ,5,,
4063,MEA ,5,,
4063,MEABH ,5,,
4063,MEDHA ,5,,
4063,MEDI ,5,,
4063,MEELA ,5,,
4063,MEISHA ,5,,
4063,MEIYA ,5,,
4063,MEKLIT ,5,,
4063,MEMPHIS ,5,,
4063,MERAL ,5,,
4063,MERRY ,5,,
4063,MIA-JADE ,5,,
4063,MIA-LEIGH ,5,,
4063,MIAMI ,5,,
4063,MIHIKA ,5,,
4063,MILA-GRACE ,5,,
4063,MILANNA ,5,,
4063,MILDA ,5,,
4063,MILEJA ,5,,
4063,MILEY-GRACE ,5,,
4063,MILLIE-MARIE ,5,,
4063,MINERVA ,5,,
4063,MINNIE-MAE ,5,,
4063,MIREILLE ,5,,
4063,MOLLY-MAY ,5,,
4063,MONALISA ,5,,
4063,MONIQUE ,5,,
4063,MONTANNA ,5,,
4063,MORGANA ,5,,
4063,MORIAH ,5,,
4063,MUNACHI ,5,,
4063,MUSKAN ,5,,
4063,MYIESHA ,5,,
4063,MYKA ,5,,
4063,MYLA-MAE ,5,,
4063,MYLA-MAY ,5,,
4063,MYLAH-RAE ,5,,
4063,MYREEN ,5,,
4063,NADIRA ,5,,
4063,NAEVIA ,5,,
4063,NAFISAH ,5,,
4063,NAHIA ,5,,
4063,NAINIKA ,5,,
4063,NAISHA ,5,,
4063,NALAH ,5,,
4063,NAMIRA ,5,,
4063,NANCY-MAE ,5,,
4063,NARIN ,5,,
4063,NARIYAH ,5,,
4063,NATASA ,5,,
4063,NAVNEET ,5,,
4063,NAWAAL ,5,,
4063,NAYLAA ,5,,
4063,NEENA ,5,,
4063,NEHIR ,5,,
4063,NELLI ,5,,
4063,NELLIE-RAE ,5,,
4063,NEREA ,5,,
4063,NEVADA ,5,,
4063,NEVAYA ,5,,
4063,NIOMI ,5,,
4063,NIRVAIR ,5,,
4063,NISA ,5,,
4063,NISHA ,5,,
4063,NISHAT ,5,,
4063,NOELA ,5,,
4063,NOORIYA ,5,,
4063,NOREEN ,5,,
4063,NUBIA ,5,,
4063,NURIA ,5,,
4063,NUSRAT ,5,,
4063,OCEANE ,5,,
4063,OLIVIA-FAITH ,5,,
4063,OLUWANIFEMI ,5,,
4063,OLUWATENIOLA ,5,,
4063,OLUWATONI ,5,,
4063,ORLI ,5,,
4063,PALWASHA ,5,,
4063,PAOLA ,5,,
4063,PARISHAY ,5,,
4063,PAYTON-ROSE ,5,,
4063,PENIEL ,5,,
4063,PERDITA ,5,,
4063,PERSIA ,5,,
4063,PHOEBE-MAE ,5,,
4063,PIHU ,5,,
4063,PIPPA-ROSE ,5,,
4063,PIXIE-RAE ,5,,
4063,PIXIE-ROSE ,5,,
4063,PORSCHA ,5,,
4063,POSEY ,5,,
4063,QUEEN ,5,,
4063,RAABIA ,5,,
4063,RALUCA ,5,,
4063,RAYHA ,5,,
4063,REEVAH ,5,,
4063,REMIAH ,5,,
4063,RENAI ,5,,
4063,RENAYE ,5,,
4063,RENE ,5,,
4063,RENEA ,5,,
4063,RIDDHI ,5,,
4063,RIHANA ,5,,
4063,RIMSHA ,5,,
4063,RIVER-MAE ,5,,
4063,ROHA ,5,,
4063,RONI ,5,,
4063,RONYA ,5,,
4063,ROSALEEN ,5,,
4063,ROSALINA ,5,,
4063,ROSALINE ,5,,
4063,ROSETTA ,5,,
4063,ROXI ,5,,
4063,RUBY-ANNE ,5,,
4063,RUBY-GRACE ,5,,
4063,RUBY-LEE ,5,,
4063,RUBY-LOUISE ,5,,
4063,RUBY-MARIE ,5,,
4063,RUDI ,5,,
4063,RUFTA ,5,,
4063,RUHANI ,5,,
4063,RUVARASHE ,5,,
4063,RUYA ,5,,
4063,SAALEHA ,5,,
4063,SAAVI ,5,,
4063,SABELA ,5,,
4063,SABIRIN ,5,,
4063,SAFEEYA ,5,,
4063,SAFREEN ,5,,
4063,SAHIBA ,5,,
4063,SAIDA ,5,,
4063,SAKEENAH ,5,,
4063,SAMIAH ,5,,
4063,SAMRA ,5,,
4063,SAPHIRA ,5,,
4063,SARAY ,5,,
4063,SAREENA ,5,,
4063,SASKIA-ROSE ,5,,
4063,SAVANAH ,5,,
4063,SAWDA ,5,,
4063,SCARLETT-LOUISE ,5,,
4063,SEHAR ,5,,
4063,SEMA ,5,,
4063,SENARA ,5,,
4063,SEQUOIA ,5,,
4063,SERAYA ,5,,
4063,SERINE ,5,,
4063,SHAINA ,5,,
4063,SHAN ,5,,
4063,SHANI ,5,,
4063,SHARIFA ,5,,
4063,SHAYE ,5,,
4063,SHEINDY ,5,,
4063,SHEYLA ,5,,
4063,SHIRIN ,5,,
4063,SIARA ,5,,
4063,SIBEL ,5,,
4063,SIENNA-MAI ,5,,
4063,SIFA ,5,,
4063,SILVIE ,5,,
4063,SIMISOLA ,5,,
4063,SIMRA ,5,,
4063,SIMRAT ,5,,
4063,SIRA ,5,,
4063,SIRAT ,5,,
4063,SIRINE ,5,,
4063,SKYLER-ROSE ,5,,
4063,SOFIA-MARIA ,5,,
4063,SOFYA ,5,,
4063,SOLEIL ,5,,
4063,SOLIN ,5,,
4063,SOMAYA ,5,,
4063,SONYA ,5,,
4063,SOPHIA-RAE ,5,,
4063,SOPHIE-LEIGH ,5,,
4063,SOPHIE-MAY ,5,,
4063,SORAIA ,5,,
4063,SRIYA ,5,,
4063,STEPHANY ,5,,
4063,SUKAYNA ,5,,
4063,SUMAIRA ,5,,
4063,SUMEYA ,5,,
4063,SUNAINA ,5,,
4063,SUNSHINE ,5,,
4063,SUZANNAH ,5,,
4063,SUZY ,5,,
4063,TAARA ,5,,
4063,TAHANI ,5,,
4063,TAHREEM ,5,,
4063,TAIYA ,5,,
4063,TALIYA ,5,,
4063,TASHA ,5,,
4063,TAYBAH ,5,,
4063,TEDDI ,5,,
4063,TEHILLAH ,5,,
4063,TEYA ,5,,
4063,THANDIWE ,5,,
4063,THIA ,5,,
4063,TIEGAN ,5,,
4063,TILIA ,5,,
4063,TILLEY ,5,,
4063,TILLI ,5,,
4063,TILLIE-MAE ,5,,
4063,TILLIE-ROSE ,5,,
4063,TIMEEA ,5,,
4063,TIRZAH ,5,,
4063,TYLER ,5,,
4063,UMAYRA ,5,,
4063,UMM-E-HANI ,5,,
4063,UNAISAH ,5,,
4063,URSZULA ,5,,
4063,VAILA ,5,,
4063,VAKARE ,5,,
4063,VALERIJA ,5,,
4063,VEDHA ,5,,
4063,VEDIKA ,5,,
4063,VENBA ,5,,
4063,VIANNA ,5,,
4063,VIENNA-ROSE ,5,,
4063,VIHA ,5,,
4063,VIHANA ,5,,
4063,VIKTORIE ,5,,
4063,VRINDA ,5,,
4063,WAJEEHA ,5,,
4063,WARDA ,5,,
4063,WILLOW-MAY ,5,,
4063,WILMA ,5,,
4063,XARA ,5,,
4063,YALDA ,5,,
4063,YALINA ,5,,
4063,YAQEEN ,5,,
4063,YARAH ,5,,
4063,YOHANA ,5,,
4063,YOMNA ,5,,
4063,YSELLA ,5,,
4063,YUMI ,5,,
4063,YUSAIRAH ,5,,
4063,YUSRAH ,5,,
4063,YVAINE ,5,,
4063,ZAIBA ,5,,
4063,ZAIDA ,5,,
4063,ZALA ,5,,
4063,ZANNA ,5,,
4063,ZEENIA ,5,,
4063,ZELIE ,5,,
4063,ZEMA ,5,,
