num,Name,Year,Statistic
"""..""",Kian,2014,Registered Births in Ireland (Number)
"""..""",Kian,2015,Rank of Name in Ireland  (Number)
"""..""",Kian,2015,Registered Births in Ireland (Number)
"""..""",Kian,2016,Rank of Name in Ireland  (Number)
"""..""",Kian,2016,Registered Births in Ireland (Number)
210,Kian,2017,Rank of Name in Ireland  (Number)
27,Kian,2017,Registered Births in Ireland (Number)
29,Dean,1998,Rank of Name in Ireland  (Number)
200,Dean,1998,Registered Births in Ireland (Number)
32,Dean,1999,Rank of Name in Ireland  (Number)
214,Dean,1999,Registered Births in Ireland (Number)
45,Dean,2000,Rank of Name in Ireland  (Number)
157,Dean,2000,Registered Births in Ireland (Number)
35,Dean,2001,Rank of Name in Ireland  (Number)
221,Dean,2001,Registered Births in Ireland (Number)
44,Dean,2002,Rank of Name in Ireland  (Number)
157,Dean,2002,Registered Births in Ireland (Number)
42,Dean,2003,Rank of Name in Ireland  (Number)
147,Dean,2003,Registered Births in Ireland (Number)
62,Dean,2004,Rank of Name in Ireland  (Number)
124,Dean,2004,Registered Births in Ireland (Number)
63,Dean,2005,Rank of Name in Ireland  (Number)
118,Dean,2005,Registered Births in Ireland (Number)
69,Dean,2006,Rank of Name in Ireland  (Number)
106,Dean,2006,Registered Births in Ireland (Number)
79,Dean,2007,Rank of Name in Ireland  (Number)
94,Dean,2007,Registered Births in Ireland (Number)
"""..""",Dean,2008,Rank of Name in Ireland  (Number)
"""..""",Dean,2008,Registered Births in Ireland (Number)
82,Dean,2009,Rank of Name in Ireland  (Number)
97,Dean,2009,Registered Births in Ireland (Number)
107,Dean,2010,Rank of Name in Ireland  (Number)
68,Dean,2010,Registered Births in Ireland (Number)
128,Dean,2011,Rank of Name in Ireland  (Number)
54,Dean,2011,Registered Births in Ireland (Number)
"""..""",Dean,2012,Rank of Name in Ireland  (Number)
"""..""",Dean,2012,Registered Births in Ireland (Number)
161,Dean,2013,Rank of Name in Ireland  (Number)
40,Dean,2013,Registered Births in Ireland (Number)
"""..""",Dean,2014,Rank of Name in Ireland  (Number)
"""..""",Dean,2014,Registered Births in Ireland (Number)
"""..""",Dean,2015,Rank of Name in Ireland  (Number)
"""..""",Dean,2015,Registered Births in Ireland (Number)
"""..""",Dean,2016,Rank of Name in Ireland  (Number)
"""..""",Dean,2016,Registered Births in Ireland (Number)
175,Dean,2017,Rank of Name in Ireland  (Number)
34,Dean,2017,Registered Births in Ireland (Number)
73,Richard,1998,Rank of Name in Ireland  (Number)
68,Richard,1998,Registered Births in Ireland (Number)
63,Richard,1999,Rank of Name in Ireland  (Number)
91,Richard,1999,Registered Births in Ireland (Number)
82,Richard,2000,Rank of Name in Ireland  (Number)
64,Richard,2000,Registered Births in Ireland (Number)
75,Richard,2001,Rank of Name in Ireland  (Number)
78,Richard,2001,Registered Births in Ireland (Number)
82,Richard,2002,Rank of Name in Ireland  (Number)
66,Richard,2002,Registered Births in Ireland (Number)
105,Richard,2003,Rank of Name in Ireland  (Number)
50,Richard,2003,Registered Births in Ireland (Number)
110,Richard,2004,Rank of Name in Ireland  (Number)
51,Richard,2004,Registered Births in Ireland (Number)
107,Richard,2005,Rank of Name in Ireland  (Number)
54,Richard,2005,Registered Births in Ireland (Number)
125,Richard,2006,Rank of Name in Ireland  (Number)
45,Richard,2006,Registered Births in Ireland (Number)
115,Richard,2007,Rank of Name in Ireland  (Number)
62,Richard,2007,Registered Births in Ireland (Number)
"""..""",Richard,2008,Rank of Name in Ireland  (Number)
"""..""",Richard,2008,Registered Births in Ireland (Number)
138,Richard,2009,Rank of Name in Ireland  (Number)
50,Richard,2009,Registered Births in Ireland (Number)
128,Richard,2010,Rank of Name in Ireland  (Number)
58,Richard,2010,Registered Births in Ireland (Number)
137,Richard,2011,Rank of Name in Ireland  (Number)
51,Richard,2011,Registered Births in Ireland (Number)
"""..""",Richard,2012,Rank of Name in Ireland  (Number)
"""..""",Richard,2012,Registered Births in Ireland (Number)
171,Richard,2013,Rank of Name in Ireland  (Number)
38,Richard,2013,Registered Births in Ireland (Number)
"""..""",Richard,2014,Rank of Name in Ireland  (Number)
"""..""",Richard,2014,Registered Births in Ireland (Number)
"""..""",Richard,2015,Rank of Name in Ireland  (Number)
"""..""",Richard,2015,Registered Births in Ireland (Number)
"""..""",Richard,2016,Rank of Name in Ireland  (Number)
"""..""",Richard,2016,Registered Births in Ireland (Number)
138,Richard,2017,Rank of Name in Ireland  (Number)
45,Richard,2017,Registered Births in Ireland (Number)
628,Daithi,1998,Rank of Name in Ireland  (Number)
0,Daithi,1998,Registered Births in Ireland (Number)
333,Daithi,1999,Rank of Name in Ireland  (Number)
0,Daithi,1999,Registered Births in Ireland (Number)
274,Daithi,2000,Rank of Name in Ireland  (Number)
6,Daithi,2000,Registered Births in Ireland (Number)
773,Daithi,2001,Rank of Name in Ireland  (Number)
0,Daithi,2001,Registered Births in Ireland (Number)
267,Daithi,2002,Rank of Name in Ireland  (Number)
8,Daithi,2002,Registered Births in Ireland (Number)
245,Daithi,2003,Rank of Name in Ireland  (Number)
11,Daithi,2003,Registered Births in Ireland (Number)
278,Daithi,2004,Rank of Name in Ireland  (Number)
9,Daithi,2004,Registered Births in Ireland (Number)
209,Daithi,2005,Rank of Name in Ireland  (Number)
16,Daithi,2005,Registered Births in Ireland (Number)
186,Daithi,2006,Rank of Name in Ireland  (Number)
23,Daithi,2006,Registered Births in Ireland (Number)
130,Daithi,2007,Rank of Name in Ireland  (Number)
49,Daithi,2007,Registered Births in Ireland (Number)
139,Daithi,2008,Rank of Name in Ireland  (Number)
52,Daithi,2008,Registered Births in Ireland (Number)
122,Daithi,2009,Rank of Name in Ireland  (Number)
60,Daithi,2009,Registered Births in Ireland (Number)
93,Daithi,2010,Rank of Name in Ireland  (Number)
77,Daithi,2010,Registered Births in Ireland (Number)
100,Daithi,2011,Rank of Name in Ireland  (Number)
78,Daithi,2011,Registered Births in Ireland (Number)
"""..""",Daithi,2012,Rank of Name in Ireland  (Number)
"""..""",Daithi,2012,Registered Births in Ireland (Number)
102,Daithi,2013,Rank of Name in Ireland  (Number)
69,Daithi,2013,Registered Births in Ireland (Number)
"""..""",Daithi,2014,Rank of Name in Ireland  (Number)
"""..""",Daithi,2014,Registered Births in Ireland (Number)
93,Daithi,2015,Rank of Name in Ireland  (Number)
78,Daithi,2015,Registered Births in Ireland (Number)
81,Daithi,2016,Rank of Name in Ireland  (Number)
87,Daithi,2016,Registered Births in Ireland (Number)
71,Daithi,2017,Rank of Name in Ireland  (Number)
102,Daithi,2017,Registered Births in Ireland (Number)
179,Calum,1998,Rank of Name in Ireland  (Number)
13,Calum,1998,Registered Births in Ireland (Number)
189,Calum,1999,Rank of Name in Ireland  (Number)
13,Calum,1999,Registered Births in Ireland (Number)
160,Calum,2000,Rank of Name in Ireland  (Number)
20,Calum,2000,Registered Births in Ireland (Number)
223,Calum,2001,Rank of Name in Ireland  (Number)
10,Calum,2001,Registered Births in Ireland (Number)
123,Calum,2002,Rank of Name in Ireland  (Number)
37,Calum,2002,Registered Births in Ireland (Number)
109,Calum,2003,Rank of Name in Ireland  (Number)
46,Calum,2003,Registered Births in Ireland (Number)
117,Calum,2004,Rank of Name in Ireland  (Number)
46,Calum,2004,Registered Births in Ireland (Number)
70,Calum,2005,Rank of Name in Ireland  (Number)
110,Calum,2005,Registered Births in Ireland (Number)
44,Calum,2006,Rank of Name in Ireland  (Number)
179,Calum,2006,Registered Births in Ireland (Number)
50,Calum,2007,Rank of Name in Ireland  (Number)
159,Calum,2007,Registered Births in Ireland (Number)
69,Calum,2008,Rank of Name in Ireland  (Number)
128,Calum,2008,Registered Births in Ireland (Number)
92,Calum,2009,Rank of Name in Ireland  (Number)
82,Calum,2009,Registered Births in Ireland (Number)
93,Calum,2010,Rank of Name in Ireland  (Number)
77,Calum,2010,Registered Births in Ireland (Number)
88,Calum,2011,Rank of Name in Ireland  (Number)
89,Calum,2011,Registered Births in Ireland (Number)
"""..""",Calum,2012,Rank of Name in Ireland  (Number)
"""..""",Calum,2012,Registered Births in Ireland (Number)
181,Calum,2013,Rank of Name in Ireland  (Number)
35,Calum,2013,Registered Births in Ireland (Number)
"""..""",Calum,2014,Rank of Name in Ireland  (Number)
"""..""",Calum,2014,Registered Births in Ireland (Number)
"""..""",Calum,2015,Rank of Name in Ireland  (Number)
"""..""",Calum,2015,Registered Births in Ireland (Number)
"""..""",Calum,2016,Rank of Name in Ireland  (Number)
"""..""",Calum,2016,Registered Births in Ireland (Number)
234,Calum,2017,Rank of Name in Ireland  (Number)
23,Calum,2017,Registered Births in Ireland (Number)
137,Charles,1998,Rank of Name in Ireland  (Number)
23,Charles,1998,Registered Births in Ireland (Number)
125,Charles,1999,Rank of Name in Ireland  (Number)
32,Charles,1999,Registered Births in Ireland (Number)
124,Charles,2000,Rank of Name in Ireland  (Number)
35,Charles,2000,Registered Births in Ireland (Number)
103,Charles,2001,Rank of Name in Ireland  (Number)
48,Charles,2001,Registered Births in Ireland (Number)
122,Charles,2002,Rank of Name in Ireland  (Number)
39,Charles,2002,Registered Births in Ireland (Number)
107,Charles,2003,Rank of Name in Ireland  (Number)
48,Charles,2003,Registered Births in Ireland (Number)
93,Charles,2004,Rank of Name in Ireland  (Number)
64,Charles,2004,Registered Births in Ireland (Number)
99,Charles,2005,Rank of Name in Ireland  (Number)
62,Charles,2005,Registered Births in Ireland (Number)
83,Charles,2006,Rank of Name in Ireland  (Number)
79,Charles,2006,Registered Births in Ireland (Number)
90,Charles,2007,Rank of Name in Ireland  (Number)
79,Charles,2007,Registered Births in Ireland (Number)
"""..""",Charles,2008,Rank of Name in Ireland  (Number)
"""..""",Charles,2008,Registered Births in Ireland (Number)
99,Charles,2009,Rank of Name in Ireland  (Number)
76,Charles,2009,Registered Births in Ireland (Number)
112,Charles,2010,Rank of Name in Ireland  (Number)
65,Charles,2010,Registered Births in Ireland (Number)
104,Charles,2011,Rank of Name in Ireland  (Number)
73,Charles,2011,Registered Births in Ireland (Number)
"""..""",Charles,2012,Rank of Name in Ireland  (Number)
"""..""",Charles,2012,Registered Births in Ireland (Number)
110,Charles,2013,Rank of Name in Ireland  (Number)
66,Charles,2013,Registered Births in Ireland (Number)
"""..""",Charles,2014,Rank of Name in Ireland  (Number)
"""..""",Charles,2014,Registered Births in Ireland (Number)
"""..""",Charles,2015,Rank of Name in Ireland  (Number)
"""..""",Charles,2015,Registered Births in Ireland (Number)
"""..""",Charles,2016,Rank of Name in Ireland  (Number)
"""..""",Charles,2016,Registered Births in Ireland (Number)
156,Charles,2017,Rank of Name in Ireland  (Number)
38,Charles,2017,Registered Births in Ireland (Number)
68,Padraig,1998,Rank of Name in Ireland  (Number)
77,Padraig,1998,Registered Births in Ireland (Number)
61,Padraig,1999,Rank of Name in Ireland  (Number)
98,Padraig,1999,Registered Births in Ireland (Number)
78,Padraig,2000,Rank of Name in Ireland  (Number)
70,Padraig,2000,Registered Births in Ireland (Number)
79,Padraig,2001,Rank of Name in Ireland  (Number)
73,Padraig,2001,Registered Births in Ireland (Number)
84,Padraig,2002,Rank of Name in Ireland  (Number)
65,Padraig,2002,Registered Births in Ireland (Number)
89,Padraig,2003,Rank of Name in Ireland  (Number)
68,Padraig,2003,Registered Births in Ireland (Number)
84,Padraig,2004,Rank of Name in Ireland  (Number)
72,Padraig,2004,Registered Births in Ireland (Number)
84,Padraig,2005,Rank of Name in Ireland  (Number)
75,Padraig,2005,Registered Births in Ireland (Number)
80,Padraig,2006,Rank of Name in Ireland  (Number)
83,Padraig,2006,Registered Births in Ireland (Number)
86,Padraig,2007,Rank of Name in Ireland  (Number)
81,Padraig,2007,Registered Births in Ireland (Number)
"""..""",Padraig,2008,Rank of Name in Ireland  (Number)
"""..""",Padraig,2008,Registered Births in Ireland (Number)
103,Padraig,2009,Rank of Name in Ireland  (Number)
75,Padraig,2009,Registered Births in Ireland (Number)
102,Padraig,2010,Rank of Name in Ireland  (Number)
69,Padraig,2010,Registered Births in Ireland (Number)
106,Padraig,2011,Rank of Name in Ireland  (Number)
72,Padraig,2011,Registered Births in Ireland (Number)
"""..""",Padraig,2012,Rank of Name in Ireland  (Number)
"""..""",Padraig,2012,Registered Births in Ireland (Number)
123,Padraig,2013,Rank of Name in Ireland  (Number)
54,Padraig,2013,Registered Births in Ireland (Number)
"""..""",Padraig,2014,Rank of Name in Ireland  (Number)
"""..""",Padraig,2014,Registered Births in Ireland (Number)
"""..""",Padraig,2015,Rank of Name in Ireland  (Number)
"""..""",Padraig,2015,Registered Births in Ireland (Number)
"""..""",Padraig,2016,Rank of Name in Ireland  (Number)
"""..""",Padraig,2016,Registered Births in Ireland (Number)
149,Padraig,2017,Rank of Name in Ireland  (Number)
40,Padraig,2017,Registered Births in Ireland (Number)
142,Louis,1998,Rank of Name in Ireland  (Number)
20,Louis,1998,Registered Births in Ireland (Number)
131,Louis,1999,Rank of Name in Ireland  (Number)
28,Louis,1999,Registered Births in Ireland (Number)
129,Louis,2000,Rank of Name in Ireland  (Number)
32,Louis,2000,Registered Births in Ireland (Number)
105,Louis,2001,Rank of Name in Ireland  (Number)
46,Louis,2001,Registered Births in Ireland (Number)
135,Louis,2002,Rank of Name in Ireland  (Number)
32,Louis,2002,Registered Births in Ireland (Number)
124,Louis,2003,Rank of Name in Ireland  (Number)
39,Louis,2003,Registered Births in Ireland (Number)
109,Louis,2004,Rank of Name in Ireland  (Number)
52,Louis,2004,Registered Births in Ireland (Number)
111,Louis,2005,Rank of Name in Ireland  (Number)
50,Louis,2005,Registered Births in Ireland (Number)
123,Louis,2006,Rank of Name in Ireland  (Number)
48,Louis,2006,Registered Births in Ireland (Number)
86,Louis,2007,Rank of Name in Ireland  (Number)
81,Louis,2007,Registered Births in Ireland (Number)
"""..""",Louis,2008,Rank of Name in Ireland  (Number)
"""..""",Louis,2008,Registered Births in Ireland (Number)
107,Louis,2009,Rank of Name in Ireland  (Number)
71,Louis,2009,Registered Births in Ireland (Number)
128,Louis,2010,Rank of Name in Ireland  (Number)
58,Louis,2010,Registered Births in Ireland (Number)
132,Louis,2011,Rank of Name in Ireland  (Number)
53,Louis,2011,Registered Births in Ireland (Number)
"""..""",Louis,2012,Rank of Name in Ireland  (Number)
"""..""",Louis,2012,Registered Births in Ireland (Number)
122,Louis,2013,Rank of Name in Ireland  (Number)
55,Louis,2013,Registered Births in Ireland (Number)
"""..""",Louis,2014,Rank of Name in Ireland  (Number)
"""..""",Louis,2014,Registered Births in Ireland (Number)
"""..""",Louis,2015,Rank of Name in Ireland  (Number)
"""..""",Louis,2015,Registered Births in Ireland (Number)
78,Louis,2016,Rank of Name in Ireland  (Number)
88,Louis,2016,Registered Births in Ireland (Number)
78,Louis,2017,Rank of Name in Ireland  (Number)
89,Louis,2017,Registered Births in Ireland (Number)
109,Reece,1998,Rank of Name in Ireland  (Number)
35,Reece,1998,Registered Births in Ireland (Number)
97,Reece,1999,Rank of Name in Ireland  (Number)
47,Reece,1999,Registered Births in Ireland (Number)
98,Reece,2000,Rank of Name in Ireland  (Number)
51,Reece,2000,Registered Births in Ireland (Number)
82,Reece,2001,Rank of Name in Ireland  (Number)
68,Reece,2001,Registered Births in Ireland (Number)
96,Reece,2002,Rank of Name in Ireland  (Number)
52,Reece,2002,Registered Births in Ireland (Number)
92,Reece,2003,Rank of Name in Ireland  (Number)
59,Reece,2003,Registered Births in Ireland (Number)
120,Reece,2004,Rank of Name in Ireland  (Number)
45,Reece,2004,Registered Births in Ireland (Number)
116,Reece,2005,Rank of Name in Ireland  (Number)
48,Reece,2005,Registered Births in Ireland (Number)
102,Reece,2006,Rank of Name in Ireland  (Number)
61,Reece,2006,Registered Births in Ireland (Number)
99,Reece,2007,Rank of Name in Ireland  (Number)
73,Reece,2007,Registered Births in Ireland (Number)
"""..""",Reece,2008,Rank of Name in Ireland  (Number)
"""..""",Reece,2008,Registered Births in Ireland (Number)
145,Reece,2009,Rank of Name in Ireland  (Number)
46,Reece,2009,Registered Births in Ireland (Number)
114,Reece,2010,Rank of Name in Ireland  (Number)
63,Reece,2010,Registered Births in Ireland (Number)
128,Reece,2011,Rank of Name in Ireland  (Number)
54,Reece,2011,Registered Births in Ireland (Number)
"""..""",Reece,2012,Rank of Name in Ireland  (Number)
"""..""",Reece,2012,Registered Births in Ireland (Number)
138,Reece,2013,Rank of Name in Ireland  (Number)
46,Reece,2013,Registered Births in Ireland (Number)
"""..""",Reece,2014,Rank of Name in Ireland  (Number)
"""..""",Reece,2014,Registered Births in Ireland (Number)
"""..""",Reece,2015,Rank of Name in Ireland  (Number)
"""..""",Reece,2015,Registered Births in Ireland (Number)
"""..""",Reece,2016,Rank of Name in Ireland  (Number)
"""..""",Reece,2016,Registered Births in Ireland (Number)
240,Reece,2017,Rank of Name in Ireland  (Number)
22,Reece,2017,Registered Births in Ireland (Number)
95,Daragh,1998,Rank of Name in Ireland  (Number)
45,Daragh,1998,Registered Births in Ireland (Number)
92,Daragh,1999,Rank of Name in Ireland  (Number)
52,Daragh,1999,Registered Births in Ireland (Number)
82,Daragh,2000,Rank of Name in Ireland  (Number)
64,Daragh,2000,Registered Births in Ireland (Number)
