1941,"M","ADEMAR",4
1941,"M","ADENSO",1
1941,"M","ADHEMAR",4
1941,"M","ADOLFO",33
1941,"M","ADRIAN",1
1941,"M","AGUNSTIN",1
1941,"M","AGUSTIN",11
1941,"M","AGUSTIN ",1
1941,"M","AIDA",1
1941,"M","AITOR",1
1941,"M","ALANIZ",1
1941,"M","ALBA",1
1941,"M","ALBAR",1
1941,"M","ALBERICO",1
1941,"M","ALBERTO",121
1941,"M","ALCIDES",9
1941,"M","ALDO",5
1941,"M","ALEJANDRO",22
1941,"M","ALEJO",1
1941,"M","ALEX",2
1941,"M","ALEXANDRO",1
1941,"M","ALEXIS",3
1941,"M","ALEZ",1
1941,"M","ALFIER",1
1941,"M","ALFONSO",5
1941,"M","ALFREDO",90
1941,"M","ALGIRDAS",1
1941,"M","ALMERINDO",1
1941,"M","ALMIR",1
1941,"M","ALOIS",1
1941,"M","ALTAMAR",1
1941,"M","ALVARO",20
1941,"M","AMADEO",2
1941,"M","AMADO",3
1941,"M","AMANRY",1
1941,"M","AMARANTO",1
1941,"M","AMARO",1
1941,"M","AMARU",1
1941,"M","AMELIO",1
1941,"M","AMERICO",19
1941,"M","AMILCAR",4
1941,"M","ANASTASIO",1
1941,"M","ANDRES",22
1941,"M","ANGEL",83
1941,"M","ANGELA",1
1941,"M","ANGELO",1
1941,"M","ANIBAL",24
1941,"M","ANIBAL DE LOS",1
1941,"M","ANSELMO",1
1941,"M","ANTENOR",1
1941,"M","ANTONIO",71
1941,"M","ANTONIO ",1
1941,"M","ANTRANEG",1
1941,"M","ANTRANIK",1
1941,"M","ANTRIAS",1
1941,"M","APARICIO",3
1941,"M","AQUILES",5
1941,"M","ARAKSI",1
1941,"M","ARAN",1
1941,"M","ARANZO",1
1941,"M","ARAON",1
1941,"M","ARCANGEL",2
1941,"M","ARIEL",14
1941,"M","ARISTIDES",1
1941,"M","ARLET",1
1941,"M","ARMANDO",21
1941,"M","ARNALDO",2
1941,"M","ARNOLD",1
1941,"M","ARNOLDO",4
1941,"M","ARON",1
1941,"M","ARQUIMEDES",2
1941,"M","ARTEMIO",1
1941,"M","ARTIGAS",5
1941,"M","ARTURO",22
1941,"M","ASDRUBAL",1
1941,"M","ASTUR",1
1941,"M","ATAHUALPA",1
1941,"M","ATALVIO",1
1941,"M","ATANASILDO",1
1941,"M","ATILIO",11
1941,"M","ATLIO",1
1941,"M","AUGUSTO",7
1941,"M","AURELIANO",1
1941,"M","AURELIO",3
1941,"M","AVEDIK",1
1941,"M","AVEDIS",1
1941,"M","AVELINO",2
1941,"M","AVENIR",1
1941,"M","AXEL",1
1941,"M","BARTOLO",1
1941,"M","BARTOLOME",2
1941,"M","BASILIO",3
1941,"M","BAUDILIO",1
1941,"M","BEATRIZ",1
1941,"M","BEDROS",1
1941,"M","BELMAR",1
1941,"M","BELMEN",1
1941,"M","BELSITO",1
1941,"M","BELTRAN",1
1941,"M","BENI",1
1941,"M","BENIGNO",2
1941,"M","BENITO",5
1941,"M","BENJAMIN",3
1941,"M","BENTOS",1
1941,"M","BERNARDO",12
1941,"M","BISMARK",2
1941,"M","BLANCA",2
1941,"M","BLAS",2
1941,"M","BOGHOS",1
1941,"M","BOLIVAR",1
1941,"M","BONIFACIO",3
1941,"M","BORIS",2
1941,"M","BOSCO",1
1941,"M","BRAULIO",7
1941,"M","BRUNO",3
1941,"M","CALIXTO",1
1941,"M","CALOS",1
1941,"M","CALROS",1
1941,"M","CAMILO",4
1941,"M","CAMPOMAR",1
1941,"M","CANDIDO",3
1941,"M","CARAMAN",1
1941,"M","CAREKIN",1
1941,"M","CARLOS",397
1941,"M","CARMELO",6
1941,"M","CARMEN",1
1941,"M","CARVER",1
1941,"M","CASILDO",1
1941,"M","CASIMIRO",1
1941,"M","CECILIO",2
1941,"M","CEFERINO",1
1941,"M","CELEAL",1
1941,"M","CELESTE",1
1941,"M","CELESTINO",1
1941,"M","CELIAR",2
1941,"M","CELINO",1
1941,"M","CELIO",1
1941,"M","CELSO",2
1941,"M","CESAR",39
1941,"M","CESAREO",1
1941,"M","CHARLES",3
1941,"M","CHERRY",1
1941,"M","CHRISTIAN",1
1941,"M","CINCINATO",1
1941,"M","CIPRIANO",1
1941,"M","CIRILO",1
1941,"M","CIRO",1
1941,"M","CLARO",3
1941,"M","CLAUDIO",7
1941,"M","CLEMAN",1
1941,"M","CLEVER",2
1941,"M","CLOTARIO",1
1941,"M","CLOVEL",1
1941,"M","CLYDE",1
1941,"M","CODODA",1
1941,"M","CONRADO",5
1941,"M","CONSTANCIO",1
1941,"M","CONSTANTINO",2
1941,"M","CRISTINO",1
1941,"M","CRISTOBAL",3
1941,"M","CUIMBAE",1
1941,"M","CUIRICO",1
1941,"M","DALSIN",1
1941,"M","DALTE",1
1941,"M","DAMASO",1
1941,"M","DANIEL",42
1941,"M","DANILO",2
1941,"M","DANTE",10
1941,"M","DANUBIO",1
1941,"M","DANUBLE",1
1941,"M","DARCI",1
1941,"M","DARDO",2
1941,"M","DARILO",1
1941,"M","DARIO",3
1941,"M","DARMIN",1
1941,"M","DARWIN",1
1941,"M","DAVID",11
1941,"M","DELCIO",1
1941,"M","DELMIRO",1
1941,"M","DEMETRIO",2
1941,"M","DEOLINDO",1
1941,"M","DICK",2
1941,"M","DICRAN",1
1941,"M","DIEGO",4
1941,"M","DIEMAR",1
1941,"M","DIETER",1
1941,"M","DILAMAR",1
1941,"M","DIMITRI",1
1941,"M","DIOGENES",1
1941,"M","DIVAL",1
